Date,sentiment_score,polar_score
2017-05-10,-0.16342916666666665,-0.2227
2017-05-11,-0.14270666666666668,-0.13480000000000003
2017-05-12,-0.09405873015873015,-0.00039999999999995595
2017-05-15,-0.13108333333333336,-0.4921
2017-05-16,-0.06763999999999999,-0.25780000000000003
2017-05-17,-0.09964117647058823,-0.13770000000000004
2017-05-18,-0.02865185185185185,-0.23299999999999998
2017-05-19,-0.062220634920634926,0.018100000000000005
2017-05-22,-0.07896249999999999,-0.09189999999999998
2017-05-23,-0.14920000000000003,-0.3437
2017-05-24,-0.12693103448275866,-0.45920000000000005
2017-05-25,-0.006892592592592602,0.026599999999999957
2017-05-26,-0.12891617647058823,-0.20729999999999993
2017-05-29,-0.014666666666666668,-0.023699999999999943
2017-05-30,-0.1298125,-0.06340000000000001
2017-05-31,0.048427272727272735,-0.06340000000000001
2017-06-01,0.034322222222222226,0.03570000000000001
2017-06-02,-0.19351772151898733,-0.4064
2017-06-05,-0.3615090909090909,-0.3187
2017-06-06,-0.019178947368421063,-0.10959999999999992
2017-06-07,-0.022012,0.05170000000000008
2017-06-08,-0.13831666666666667,-0.18699999999999994
2017-06-09,-0.08063086419753086,-0.0935999999999999
2017-06-12,-0.14799166666666672,-0.2076
2017-06-13,-0.02985925925925926,0.0605
2017-06-14,-0.21703461538461535,-0.3519
2017-06-15,-0.06366666666666668,0.014900000000000024
2017-06-16,-0.15306219512195118,-0.2552
2017-06-19,-0.13917619047619048,-0.20189999999999997
2017-06-20,0.04586666666666666,0.023700000000000054
2017-06-21,-0.12766,-0.33230000000000004
