Date,author,content,number_of_likes,number_of_shares
2015-12-24 20:00:00,YouTube,"Can we borrow your board, bro? https://t.co/2yHRB7iBoc https://t.co/0XqQGHZTXN",1662,338
2015-12-24 23:00:00,YouTube,We’ll have the Santa Roll with a side of Miso. https://t.co/npP7r4j1Ms https://t.co/MQlhBx32WH,3826,924
2015-12-25 17:00:00,YouTube,Have yourself a merry little playlist → https://t.co/geaRZmxi73 https://t.co/pR7sRC0Ez8,1110,196
2015-12-25 20:00:00,YouTube,Here are all the logs yule need this holiday season → https://t.co/0cSyHRN7WQ https://t.co/W6zmMlZmSn,1954,314
2015-12-25 23:00:00,YouTube,Thomas and Friends get ready for Burning Man. https://t.co/XkWKpEAIVn https://t.co/hv1tycGJQQ,1375,297
2015-12-26 17:00:00,YouTube,Step aside Hot Wheels. https://t.co/gvtf7BvAkg https://t.co/ZPYz9Imu65,1796,354
2015-12-26 20:00:00,YouTube,.@PTXOfficial’s in an Empire State of mind. https://t.co/FZTIFqbV3v https://t.co/aXOZtjcJBu,3345,592
2015-12-26 23:00:00,YouTube,Girlfriends try their boyfriends’ sacred morning routines. https://t.co/L8DGDhlfgA https://t.co/YRSU8KXVOi,1282,170
2015-12-27 17:00:00,YouTube,"Jingle bells, jingle bells bleep bloop beep bloop beep.
https://t.co/Pa3FDEg7xY https://t.co/JgWpuvbHaT",1938,339
2015-12-27 23:00:00,YouTube,"You know, for kids. https://t.co/ML0iWZyhAo https://t.co/qbF8thtNEr",1261,236
2015-12-28 17:00:00,YouTube,These dudes are really into Star Wars. https://t.co/9S1CPWcUGC https://t.co/Fhll8Cfce0,2102,357
2015-12-28 23:00:00,YouTube,100 years of NYE freshness → https://t.co/6MGnfEyYEq https://t.co/G1KpS00STA,1099,183
2015-12-29 21:05:00,YouTube,Join @IISuperwomanII in her campaign to stop girl-on-girl hate. https://t.co/8pE4o9od40 #GirlLove https://t.co/j3xdVacJEm,4260,1360
2015-12-29 23:00:00,YouTube,.@thefinebros look back at 2015. https://t.co/BSzdFiAETJ https://t.co/gguy70kqBq,1557,254
2015-12-30 01:00:00,YouTube,Don’t cry over rotting kiwis. https://t.co/vQyZplUdBn https://t.co/yNyG56ty7M,1641,228
2015-12-30 17:00:00,YouTube,How the Grinch stole the Holla Holla … daze. https://t.co/PmCwDlbKPD https://t.co/DZ7xlo5yMc,1029,128
2015-12-30 20:00:00,YouTube,Let’s pour molten copper on a snow globe because … the holidays. https://t.co/xOB7VEa5r2 https://t.co/vPAWryMVcy,1301,183
