Date,sentiment_score,heuristic_score
2013-10-01,3.6099999999999994,
2013-10-02,0.5589,
2013-10-03,2.5638000000000005,
2013-10-04,3.7074000000000003,
2013-10-05,2.1504999999999996,-inf
2013-10-06,0.7959,-inf
2013-10-07,4.1598,
2013-10-08,2.502299999999999,
2013-10-09,4.8256,
2013-10-10,1.395,
2013-10-11,17.9021,
2013-10-13,2.1747,-inf
2013-10-14,7.787300000000002,
2013-10-15,4.913499999999999,
2013-10-16,1.2332,
2013-10-17,6.130800000000001,
2013-10-18,7.9288000000000025,
2013-10-19,-2.5154,
2013-10-20,7.8588000000000005,
2013-10-22,2.4979999999999998,
2013-10-23,5.4781,
2013-10-24,4.6828,
2013-10-25,2.8097999999999996,
2013-10-26,-0.1682999999999999,
2013-10-27,13.782699999999998,
2013-10-28,3.1312,
2013-10-29,-2.6270999999999995,
2013-10-30,1.4219,
2013-10-31,3.9285,
2013-11-01,3.2515,
2013-11-02,-0.5153000000000001,
2013-11-04,8.290500000000003,
2013-11-05,3.4696,
2013-11-06,7.189200000000001,
2013-11-07,1.858700000000001,
2013-11-08,1.6341,
2013-11-09,3.2438000000000002,
2013-11-11,8.0986,
2013-11-12,7.063299999999999,
2013-11-13,-1.549,
2013-11-14,2.7684,
2013-11-15,5.5689,
2013-11-16,2.7476,
2013-11-17,-0.8658,inf
2013-11-18,1.2127999999999999,
2013-11-19,-0.6621999999999997,
2013-11-20,6.9033000000000015,
