Date,Price,Change,Direction,Lag 1 Price,Lag 2 Price,Lag 5 Price,Lag 1 Change,Lag 1 Direction,Lag 1 Significant,Lag 2 Change,Lag 2 Direction,Lag 2 Significant,Lag 5 Change,Lag 5 Direction,Lag 5 Significant
2000-01-31,135.8125,-0.025997310623039,-1,139.75,141.2812,141.2812,0.028992176714219973,1,1,0.040266543948458446,1,1,0.040266543948458446,1,1
2000-02-01,139.75,0.02899217671422005,1,141.2812,140.875,140.875,0.010956708407871288,1,1,0.008050089445438283,1,0,0.008050089445438283,1,0
2000-02-02,141.2812,0.010956708407871218,1,140.875,143.1875,143.1875,-0.002875117142266717,-1,0,0.013492948814137954,1,1,0.013492948814137954,1,1
2000-02-03,140.875,-0.0028751171422667365,-1,143.1875,142.5625,142.5625,0.016415261756876662,1,1,0.011978704525288377,1,1,0.011978704525288377,1,1
2000-02-04,143.1875,0.016415261756876687,1,142.5625,143.9687,143.9687,-0.004364906154517678,-1,0,0.005455783500654824,1,0,0.005455783500654824,1,0
2000-02-07,142.5625,-0.004364906154517678,-1,143.9687,144.4687,144.4687,0.009863743971942219,1,0,0.013370977641385446,1,1,0.013370977641385446,1,1
2000-02-08,143.9687,0.00986374397194223,1,144.4687,141.625,141.625,0.0034729771123862335,1,0,-0.01627923291659932,-1,-1,-0.01627923291659932,-1,-1
2000-02-09,144.4687,0.003472977112386255,1,141.625,141.8437,141.8437,-0.01968384847375253,-1,-1,-0.01817002575644413,-1,-1,-0.01817002575644413,-1,-1
2000-02-10,141.625,-0.019683848473752485,-1,141.8437,139.7812,139.7812,0.001544218887908297,1,0,-0.013018887908208208,-1,-1,-0.013018887908208208,-1,-1
2000-02-11,141.8437,0.001544218887908233,1,139.7812,139.25,139.25,-0.014540652845350197,-1,-1,-0.01828562001696242,-1,-1,-0.01828562001696242,-1,-1
2000-02-14,139.7812,-0.014540652845350222,-1,139.25,140.375,140.375,-0.0038002249229511014,-1,0,0.004248067694367965,1,0,0.004248067694367965,1,0
2000-02-15,139.25,-0.003800224922951068,-1,140.375,140.4375,140.4375,0.00807899461400359,1,0,0.008527827648114902,1,0,0.008527827648114902,1,0
2000-02-16,140.375,0.008078994614003632,1,140.4375,138.875,138.875,0.0004452359750667854,1,0,-0.01068566340160285,-1,-1,-0.01068566340160285,-1,-1
2000-02-17,140.4375,0.0004452359750668489,1,138.875,135.1875,135.1875,-0.011125945705384957,-1,-1,-0.037383177570093455,-1,-1,-0.037383177570093455,-1,-1
2000-02-18,138.875,-0.011125945705384943,-1,135.1875,135.625,135.625,-0.026552655265526554,-1,-1,-0.023402340234023402,-1,-1,-0.023402340234023402,-1,-1
2000-02-22,135.1875,-0.02655265526552653,-1,135.625,136.6875,136.6875,0.003236245954692557,1,0,0.011095700416088766,1,1,0.011095700416088766,1,1
2000-02-23,135.625,0.0032362459546926288,1,136.6875,135.1875,135.1875,0.00783410138248848,1,0,-0.0032258064516129032,-1,0,-0.0032258064516129032,-1,0
2000-02-24,136.6875,0.007834101382488523,1,135.1875,133.375,133.375,-0.010973936899862825,-1,-1,-0.02423411065386374,-1,-1,-0.02423411065386374,-1,-1
2000-02-25,135.1875,-0.010973936899862813,-1,133.375,136.0625,136.0625,-0.013407304669440592,-1,-1,0.006472491909385114,1,0,0.006472491909385114,1,0
2000-02-28,133.375,-0.013407304669440623,-1,136.0625,137.625,137.625,0.02014995313964386,1,1,0.031865042174320526,1,1,0.031865042174320526,1,1
2000-02-29,136.0625,0.02014995313964385,1,137.625,138.6875,138.6875,0.011483693155718878,1,1,0.01929260450160772,1,1,0.01929260450160772,1,1
2000-03-01,137.625,0.011483693155718957,1,138.6875,140.4375,140.4375,0.007720254314259764,1,0,0.020435967302452316,1,1,0.020435967302452316,1,1
2000-03-02,138.6875,0.0077202543142598215,1,140.4375,140.8125,140.8125,0.012618296529968454,1,1,0.015322217214961695,1,1,0.015322217214961695,1,1
2000-03-03,140.4375,0.012618296529968376,1,140.8125,140.0,140.0,0.0026702269692923898,1,0,-0.003115264797507788,-1,0,-0.003115264797507788,-1,0
2000-03-06,140.8125,0.002670226969292422,1,140.0,136.4687,136.4687,-0.005770084332001775,-1,0,-0.030848113626275986,-1,-1,-0.030848113626275986,-1,-1
2000-03-07,140.0,-0.005770084332001768,-1,136.4687,137.25,137.25,-0.02522357142857134,-1,-1,-0.019642857142857142,-1,-1,-0.019642857142857142,-1,-1
2000-03-08,136.4687,-0.025223571428571345,-1,137.25,140.1875,140.1875,0.005725122317425075,1,0,0.027250204625675976,1,1,0.027250204625675976,1,1
2000-03-09,137.25,0.005725122317425058,1,140.1875,136.6875,136.6875,0.021402550091074682,1,1,-0.004098360655737705,-1,0,-0.004098360655737705,-1,0
2000-03-10,140.1875,0.02140255009107461,1,136.6875,139.2812,139.2812,-0.024966562639322336,-1,-1,-0.006464913062862149,-1,0,-0.006464913062862149,-1,0
2000-03-13,136.6875,-0.024966562639322287,-1,139.2812,136.875,136.875,0.018975400091449567,1,1,0.0013717421124828531,1,0,0.0013717421124828531,1,0
2000-03-14,139.2812,0.01897540009144949,1,136.875,141.625,141.625,-0.017275841965749952,-1,-1,0.016827827445484295,1,1,0.016827827445484295,1,1
2000-03-15,136.875,-0.017275841965749942,-1,141.625,145.8125,145.8125,0.034703196347031964,1,1,0.06529680365296804,1,1,0.06529680365296804,1,1
2000-03-16,141.625,0.034703196347031895,1,145.8125,146.875,146.875,0.029567519858781994,1,1,0.037069726390114736,1,1,0.037069726390114736,1,1
2000-03-17,145.8125,0.029567519858781918,1,146.875,145.5312,145.5312,0.007286755250750107,1,0,-0.0019291898842690952,-1,0,-0.0019291898842690952,-1,0
2000-03-20,146.875,0.0072867552507500655,1,145.5312,149.5625,149.5625,-0.009149276595744596,-1,0,0.01829787234042553,1,1,0.01829787234042553,1,1
2000-03-21,145.5312,-0.009149276595744604,-1,149.5625,149.1562,149.1562,0.027700589289444372,1,1,0.024908748089756697,1,1,0.024908748089756697,1,1
2000-03-22,149.5625,0.02770058928944441,1,149.1562,152.875,152.875,-0.002716590054325031,-1,0,0.0221479314667781,1,1,0.0221479314667781,1,1
2000-03-23,149.1562,-0.0027165900543250077,-1,152.875,153.375,153.375,0.02493225222954183,1,1,0.02828444275196061,1,1,0.02828444275196061,1,1
2000-03-24,152.875,0.024932252229541874,1,153.375,151.25,151.25,0.003270645952575634,1,0,-0.01062959934587081,-1,-1,-0.01062959934587081,-1,-1
2000-03-27,153.375,0.0032706459525755354,1,151.25,151.5625,151.5625,-0.013854930725346373,-1,-1,-0.011817440912795437,-1,-1,-0.011817440912795437,-1,-1
2000-03-28,151.25,-0.013854930725346382,-1,151.5625,150.1562,150.1562,0.002066115702479339,1,0,-0.0072317355371899995,-1,0,-0.0072317355371899995,-1,0
2000-03-29,151.5625,0.0020661157024792765,1,150.1562,149.625,149.625,-0.009278680412371051,-1,0,-0.012783505154639175,-1,-1,-0.012783505154639175,-1,-1
2000-03-30,150.1562,-0.00927868041237101,-1,149.625,150.125,150.125,-0.0035376494610279995,-1,0,-0.00020778362798214492,-1,0,-0.00020778362798214492,-1,0
2000-03-31,149.625,-0.0035376494610279696,-1,150.125,151.75,151.75,0.003341687552213868,1,0,0.014202172096908938,1,1,0.014202172096908938,1,1
2000-04-03,150.125,0.003341687552213868,1,151.75,147.875,147.875,0.010824313072439634,1,1,-0.01498751040799334,-1,-1,-0.01498751040799334,-1,-1
2000-04-04,151.75,0.010824313072439695,1,147.875,150.25,150.25,-0.025535420098846788,-1,-1,-0.009884678747940691,-1,0,-0.009884678747940691,-1,0
2000-04-05,147.875,-0.0255354200988468,-1,150.25,151.5625,151.5625,0.016060862214708368,1,1,0.024936601859678782,1,1,0.024936601859678782,1,1
2000-04-06,150.25,0.01606086221470826,1,151.5625,151.75,151.75,0.008735440931780365,1,0,0.009983361064891847,1,0,0.009983361064891847,1,0
2000-04-07,151.5625,0.008735440931780358,1,151.75,150.0,150.0,0.0012371134020618556,1,0,-0.010309278350515464,-1,-1,-0.010309278350515464,-1,-1
2000-04-10,151.75,0.0012371134020618955,1,150.0,150.375,150.375,-0.011532125205930808,-1,-1,-0.009060955518945634,-1,0,-0.009060955518945634,-1,0
2000-04-11,150.0,-0.01153212520593083,-1,150.375,147.4687,147.4687,0.0025,1,0,-0.01687533333333325,-1,-1,-0.01687533333333325,-1,-1
2000-04-12,150.375,0.0024999999999999467,1,147.4687,142.625,142.625,-0.01932701579384863,-1,-1,-0.051537822111388194,-1,-1,-0.051537822111388194,-1,-1
2000-04-13,147.4687,-0.019327015793848656,-1,142.625,135.1875,135.1875,-0.032845614018432466,-1,-1,-0.0832800451892504,-1,-1,-0.0832800451892504,-1,-1
2000-04-14,142.625,-0.032845614018432445,-1,135.1875,140.5625,140.5625,-0.05214723926380368,-1,-1,-0.014460999123575811,-1,-1,-0.014460999123575811,-1,-1
2000-04-17,135.1875,-0.05214723926380371,-1,140.5625,144.5,144.5,0.03975959315765141,1,1,0.06888580674988443,1,1,0.06888580674988443,1,1
2000-04-18,140.5625,0.03975959315765132,1,144.5,143.5625,143.5625,0.028012449977767896,1,1,0.0213428190306803,1,1,0.0213428190306803,1,1
2000-04-19,144.5,0.028012449977767858,1,143.5625,141.5,141.5,-0.006487889273356401,-1,0,-0.020761245674740483,-1,-1,-0.020761245674740483,-1,-1
2000-04-20,143.5625,-0.006487889273356418,-1,141.5,144.625,144.625,-0.014366565084893338,-1,-1,0.007400957771005659,1,0,0.007400957771005659,1,0
2000-04-24,141.5,-0.014366565084893312,-1,144.625,147.9687,147.9687,0.022084805653710248,1,1,0.045715194346289845,1,1,0.045715194346289845,1,1
2000-04-25,144.625,0.022084805653710186,1,147.9687,143.0,143.0,0.023119792566983665,1,1,-0.011235955056179775,-1,-1,-0.011235955056179775,-1,-1
2000-04-26,147.9687,0.02311979256698371,1,143.0,147.0,147.0,-0.03357939888638619,-1,-1,-0.006546654799292097,-1,0,-0.006546654799292097,-1,0
2000-04-27,143.0,-0.03357939888638617,-1,147.0,146.5625,146.5625,0.027972027972027972,1,1,0.024912587412587412,1,1,0.024912587412587412,1,1
2000-04-28,147.0,0.027972027972027916,1,146.5625,145.5,145.5,-0.002976190476190476,-1,0,-0.01020408163265306,-1,-1,-0.01020408163265306,-1,-1
2000-05-01,146.5625,-0.0029761904761904656,-1,145.5,144.0,144.0,-0.007249466950959489,-1,0,-0.017484008528784647,-1,-1,-0.017484008528784647,-1,-1
2000-05-02,145.5,-0.0072494669509595155,-1,144.0,142.0,142.0,-0.010309278350515464,-1,-1,-0.024054982817869417,-1,-1,-0.024054982817869417,-1,-1
2000-05-03,144.0,-0.010309278350515427,-1,142.0,141.0625,141.0625,-0.013888888888888888,-1,-1,-0.020399305555555556,-1,-1,-0.020399305555555556,-1,-1
2000-05-04,142.0,-0.013888888888888841,-1,141.0625,142.75,142.75,-0.006602112676056338,-1,0,0.00528169014084507,1,0,0.00528169014084507,1,0
2000-05-05,141.0625,-0.006602112676056371,-1,142.75,143.0625,143.0625,0.011962782454585734,1,1,0.014178112538768276,1,1,0.014178112538768276,1,1
2000-05-08,142.75,0.01196278245458582,1,143.0625,140.5,140.5,0.0021891418563922942,1,0,-0.01576182136602452,-1,-1,-0.01576182136602452,-1,-1
2000-05-09,143.0625,0.002189141856392185,1,140.5,140.125,140.125,-0.017911751856705984,-1,-1,-0.02053298383573613,-1,-1,-0.02053298383573613,-1,-1
2000-05-10,140.5,-0.017911751856706015,-1,140.125,141.8125,141.8125,-0.0026690391459074734,-1,0,0.009341637010676156,1,0,0.009341637010676156,1,0
2000-05-11,140.125,-0.002669039145907437,-1,141.8125,142.75,142.75,0.012042818911685994,1,1,0.01873327386262266,1,1,0.01873327386262266,1,1
2000-05-12,141.8125,0.012042818911685904,1,142.75,146.5625,146.5625,0.006610841780520053,1,0,0.03349493168796827,1,1,0.03349493168796827,1,1
