Date,author,content,number_of_likes,number_of_shares,sentiment_score,heuristic_score
2016-01-15,BarackObama,"""That’s when America works best—when everyone has opportunity; when everyone has some security."" —President Obama https://t.co/Yy9JeoCN2I",4012,1184,0.4215,0.4215
2016-01-15,BarackObama,"Happy birthday, @FLOTUS. Thank you for all you do. https://t.co/ITj9tbXk68",28578,9925,0.7351,0.7351
2016-01-18,BarackObama,"""It is our mission to fulfill his vision of a nation devoted to rejecting bigotry in all its forms."" —President Obama #MLKDay",11011,5589,0.5574,0.5574
2016-01-19,BarackObama,"Because of American diplomacy, all of Iran's pathways to a nuclear weapon have been blocked. #IranDeal https://t.co/viKHWJecue",2626,833,-0.5106,-0.5106
2016-01-19,BarackObama,American diplomacy has helped make the world safer and more secure through the #IranDeal. Read how: https://t.co/BfksIZpjJe,1884,656,0.6697,0.6697
2016-01-20,BarackObama,Read how @OFA organizers are sharing their personal stories to help #StopGunViolence: https://t.co/0SQPvAfhjf,1206,321,0.6705,0.6705
2016-01-20,BarackObama,Shop around: https://t.co/4qWv5nK5RK #GetCovered https://t.co/2f9AwU6kVU,1272,297,0.0,0.0
2016-01-20,BarackObama,Tune in at 3:25 p.m. ET to watch President Obama highlight the economic comeback of the auto industry: https://t.co/OJXlzUx8bN,1229,331,0.34,0.34
2016-01-20,BarackObama,LIVE: President Obama is speaking in Detroit about the progress of the American auto industry. https://t.co/zxyBfHlwEc,1285,412,0.4215,0.4215
2016-01-20,BarackObama,It's official: Last year was the hottest year on record—by a very wide margin. https://t.co/RbbvWHIeG6 #ActOnClimate,2050,1135,0.0,0.0
2016-01-21,BarackObama,"""The American auto industry is all the way back."" —President Obama #MadeInAmerica https://t.co/QnksUHjMuu",2272,669,0.0,0.0
2016-01-21,BarackObama,"Fighting climate change: ✔
Creating jobs: ✔
The solar industry is booming. https://t.co/8GYjQkeaTU",2733,1044,-0.0772,-0.0772
2016-01-21,BarackObama,Get the peace of mind that comes with having health insurance—#GetCovered today: https://t.co/jsKJcmD7fm https://t.co/D4K9sj83xh,2555,557,0.5423,0.5423
2016-01-21,BarackObama,Be prepared for the cold. #GetCovered today: https://t.co/ObT9sKM0sn https://t.co/MRgSnD7lOp,6312,1457,0.2263,0.2263
2016-01-21,BarackObama,LIVE: President Obama is speaking at the U.S. Conference of Mayors. https://t.co/dCEpT6gc4K,1241,340,0.0,0.0
2016-01-22,BarackObama,"""The government should not intrude on private decisions made between a woman and her doctor."" —President Obama #Roe43",9227,4180,0.0,0.0
2016-01-22,BarackObama,97 percent of climate scientists agree: Climate change is real and man-made. #ActOnClimate https://t.co/UaCZus7uv6,9679,4590,0.3612,0.3612
2016-01-22,BarackObama,Check ups: covered under Obamacare. https://t.co/lXbjvJra3n #GetCovered https://t.co/0rTsMXDNfC,7631,1817,0.0,0.0
2016-01-22,BarackObama,Extreme voices in Congress have tried to dismantle #Obamacare more than 60 times—join the team that's fighting back: https://t.co/6gxO4bMTwA,2680,845,-0.3612,-0.3612
2016-01-22,BarackObama,"In the weekly address, President Obama encourages people to check out their health care options and #GetCovered: https://t.co/spW5qkgT4q",2576,656,0.7269,0.7269
2016-01-22,BarackObama,"""If you haven’t looked at your new coverage options, you’ve still got time to get covered."" —President Obama https://t.co/YlrvNmY65K",3018,782,0.0,0.0
2016-01-25,BarackObama,Fifteen of the 16 hottest years ever recorded have been in the 21st century. See for yourself: https://t.co/zO0lZfW3Kc #ActOnClimate,2357,1362,0.0,0.0
2016-01-25,BarackObama,Join the millions who've enrolled in the new marketplace. The deadline is January 31: https://t.co/n4c40resJs https://t.co/K6AaIR0xe7,2165,608,0.29600000000000004,0.29600000000000004
2016-01-25,BarackObama,Take a look at President Obama's latest common-sense step to help fight climate change: https://t.co/rQ0dK9U4Em #ActOnClimate,1601,652,0.0258,0.0258
2016-01-25,BarackObama,Time's running out to #GetCovered before the January 31 deadline. Check out your options: https://t.co/vZQTajuEKR https://t.co/81GzIQY83h,3497,767,0.0,0.0
2016-01-26,BarackObama,A new study confirms that the #TPP will raise wages for American workers and grow our economy. https://t.co/Yidp3pWnX3,1525,471,0.0,0.0
2016-01-26,BarackObama,Health care reform has helped millions—join the team that's fighting to protect it. https://t.co/DPtvgfEfMA https://t.co/8gpeGqnUCB,4936,1327,0.5106,0.5106
2016-01-26,BarackObama,"Last night, President Obama banned the use of solitary confinement for juveniles in federal prisons. Read more: https://t.co/A1qQL1clRt",3886,1587,-0.4588,-0.4588
2016-01-26,BarackObama,Before Sunday: #GetCovered. https://t.co/GJghRxqGRj https://t.co/cbpfaOxhYV,1475,447,0.0,0.0
2016-01-27,BarackObama,"""In our criminal justice system, the punishment should fit the crime."" —President Obama https://t.co/eKF7oIwbRy",3308,1297,-0.1779,-0.1779
2016-01-27,BarackObama,Scientists agree climate change is man-made—and we can do something about it. https://t.co/8nUjWGSP7f #ActOnClimate,2083,952,0.3612,0.3612
2016-01-27,BarackObama,It's not too late—get your vintage tee today. https://t.co/tQoE4iDZTk https://t.co/lEPEAJzcs9,2113,478,0.0,0.0
2016-01-27,BarackObama,"Retweet to spread the word, and make sure your friends #GetCovered. https://t.co/rLJpf9uwA8 https://t.co/WNTBu0LyNX",3166,1496,0.6597,0.6597
2016-01-28,BarackObama,Preventive care is free under Obamacare. Check out your options and #GetCovered. https://t.co/PJsCSE6iVO https://t.co/cu0hnm3kSf,6068,1603,0.7579,0.7579
2016-01-28,BarackObama,The open enrollment period ends on Sunday—talk to your friends about how they can #GetCovered: https://t.co/kWeRXI249K,1104,393,0.4767,0.4767
2016-01-28,BarackObama,Don't miss this deadline: https://t.co/jnKHuG9dCY #GetCovered https://t.co/p8VNB2yZj6,1148,432,0.1139,0.1139
2016-01-29,BarackObama,Join the team that's fighting misinformation with facts: https://t.co/Qd7xprsbtR https://t.co/30tPd0bTni,1983,575,-0.3818,-0.3818
2016-01-29,BarackObama,Tune in at 12:10 p.m. ET to watch President Obama speak on the anniversary of the Lilly Ledbetter Fair Pay Act. https://t.co/rte64mhVUa,1228,353,0.2263,0.2263
2016-01-29,BarackObama,LIVE: President Obama is speaking about the importance of #EqualPay for women. https://t.co/UQ4VD8sSTc #StandWithWomen,1756,687,0.3612,0.3612
2016-01-29,BarackObama,"Seven years ago, President Obama signed the Lilly Ledbetter Fair Pay Act—a step forward. But the fight isn't over. https://t.co/cNtuGPmQaj",7089,2680,-0.4497,-0.4497
2016-01-29,BarackObama,Add your name if you agree that equal work deserves #EqualPay: https://t.co/lkIn7LW3t2,3090,1159,0.3612,0.3612
2016-01-29,BarackObama,Check out what President Obama is doing to help advance #EqualPay for women. https://t.co/u2WvUyEJhi,3914,1651,0.4019,0.4019
2016-01-29,BarackObama,Just two days left to get #GetCovered for 2016. https://t.co/X4GbVCHO9l https://t.co/rbFDLwcqrQ,1531,483,0.0,0.0
2016-01-29,BarackObama,There's still time to #GetCovered—but hurry: https://t.co/yJPJkNBxDk https://t.co/0q8gqfaRaP,1505,495,0.0,0.0
2016-01-29,BarackObama,"Have a worry-free weekend, and take care of this right now: https://t.co/BHUeP88GRc #GetCovered https://t.co/loHWJlPGNx",1999,507,0.4939,0.4939
2016-01-29,BarackObama,The end of the open enrollment is right around the corner—make sure your friends know how to #GetCovered: https://t.co/XDUoYotwsb,1663,515,0.6597,0.6597
2016-01-29,BarackObama,TODAY: The last day to check out your options and #GetCovered. Don't miss it. https://t.co/kt3fMxZbdi https://t.co/10CLJ5fooh,2030,677,0.1139,0.1139
2016-01-29,BarackObama,Spread the word: Today is the last day to #GetCovered for 2016. https://t.co/D9YMF4m5vt #AreYouCovered,2304,768,0.0,0.0
2016-01-29,BarackObama,There's just a few hours left to #GetCovered for 2016: https://t.co/tQKL0kjbds https://t.co/t2zU5dfywk,4099,955,0.0,0.0
2016-02-02,BarackObama,"No fluff, just facts—that's the Truth Team way. Join now: https://t.co/i3kGrLda30 https://t.co/GVbxLLMVJl",1614,403,0.3182,0.3182
2016-02-02,BarackObama,Show your organizing pride. https://t.co/dsQVnkKlG5 https://t.co/1U7d0ViQNm,1859,393,0.34,0.34
2016-02-02,BarackObama,"More than 60 attempts later, and Congress is still wasting time and money trying to repeal or dismantle #Obamacare. https://t.co/VKIifwW9av",8481,4163,-0.4019,-0.4019
2016-02-03,BarackObama,Refusing to consider a #SCOTUS nominee before one is even announced is irresponsible. #DoYourJob https://t.co/NiZtwUHmE5,12604,7202,-0.6808,-0.6808
2016-02-03,BarackObama,The obstruction of our Supreme Court is completely unprecedented. Sign the petition telling the Senate: #DoYourJob. https://t.co/STmBjGzaA0,2340,1148,0.5574,0.5574
2016-02-03,BarackObama,Deliberately creating partisan gridlock is not the way our democracy should work. #DoYourJob https://t.co/ubjy1N9NlS,6967,3482,0.29600000000000004,0.29600000000000004
2016-02-05,BarackObama,It's unacceptable for obstructionists in the Senate to play political games with the Supreme Court. Say you agree: https://t.co/ORb8MTAeAt,2552,915,0.6705,0.6705
2016-02-05,BarackObama,Read what editorial boards across the country have to say about the #SCOTUS vacancy: https://t.co/xFqioAHA3l,1379,461,0.0,0.0
2016-02-05,BarackObama,Building a clean energy economy is a great way to #ActOnClimate for people across the country. https://t.co/xfdVKh3Zhy,5139,1392,0.836,0.836
2016-02-05,BarackObama,Say you're one of the majority of Americans who want Senate leaders to give Judge Garland a fair hearing. https://t.co/Vq2kN3WWlq #DoYourJob,2601,884,0.3818,0.3818
2016-02-05,BarackObama,Gun violence takes far too many lives in America. Congress needs to act. #WearOrange https://t.co/TYqb1fklcu,8438,3500,-0.7579,-0.7579
2016-02-05,BarackObama,Join the thousands of people calling on Congress to do something about gun violence—add your name: https://t.co/M0QQvNiYdj #WearOrange,3944,1586,-0.0516,-0.0516
2016-02-05,BarackObama,"The noise around gun violence is loud.
But we can be louder.
#WearOrange https://t.co/lYA8JEFhvg",4787,2254,-0.5023,-0.5023
2016-02-05,BarackObama,"This National Gun Violence Awareness Day, keep the pressure on Congress to act. #WearOrange https://t.co/VplJtSGMaU",6935,2933,-0.8271,-0.8271
2016-02-05,BarackObama,Gun violence takes too many lives in our country. Congress must do something about it—add your name if you agree: https://t.co/H8Yh77Somm,3891,1549,-0.6124,-0.6124
2016-02-05,BarackObama,Watch: This is why people across the country have decided to #WearOrange today. https://t.co/IUguOJg2Zk,3877,1757,0.0,0.0
2016-02-05,BarackObama,Watch President Obama share a #FourthOfJuly message in the weekly address. https://t.co/7S5VzgA4OM,2812,774,0.29600000000000004,0.29600000000000004
2016-02-08,BarackObama,44 is turning 55. Celebrate—sign the card. https://t.co/608nLDOLP4,4684,864,0.0,0.0
2016-02-08,BarackObama,"Supreme Court seats: 9
Current number of Justices: 8
Number of hearings/votes on President Obama's nominee: 0
https://t.co/lpyEEkFhrf",4633,1952,0.6369,0.6369
2016-02-08,BarackObama,It has been a record-breaking 139 days since Judge Garland was nominated and still no hearing or vote. #DoYourJob https://t.co/IX6RxQ300I,19424,8718,-0.29600000000000004,-0.29600000000000004
2016-02-08,BarackObama,Senate leaders are weakening our highest court by refusing to vote on Judge Garland. https://t.co/FPgZJBQKL5 #DoYourJob,2558,784,-0.6124,-0.6124
2016-02-08,BarackObama,"Step 1: Sign President Obama's birthday card. 
Step 2: Celebrate. https://t.co/h7pKIzy7cc https://t.co/9tW6bxDIiT",10993,2938,0.5719,0.5719
2016-02-09,BarackObama,"The economy added 151,000 jobs in August—extending the longest streak of total job growth on record.",8945,2382,0.3818,0.3818
2016-02-09,BarackObama,"It's been a long road, but we're far better off than we were eight years ago. https://t.co/o8UdtCezYE",8606,2441,0.5927,0.5927
2016-02-09,BarackObama,"Unemployment: ⬇
Deficits: ⬇
Uninsured rate: ⬇
Jobs: +15.1 million https://t.co/mWcAgfM8zn",8495,2702,-0.4404,-0.4404
2016-02-09,BarackObama,"When Americans stand together, there's no challenge too great to solve—not even climate change. #ActOnClimate today: https://t.co/5mqlv3ZXas",2807,694,0.4939,0.4939
2016-02-09,BarackObama,"Recess is almost over, and editorial boards across the country are calling for Senate leaders to do their jobs. https://t.co/Pr78WaT0V2",7972,2537,0.0,0.0
2016-02-11,BarackObama,"Thanks to #Obamacare, quality health care is available to everyone. The marketplace is now open—make sure you and y… https://t.co/89gl6pzMGD",9724,2391,0.8126,0.8126
2016-02-11,BarackObama,Tens of millions of Americans have benefited from #Obamacare. Make sure you're one of them. #GetCovered https://t.co/e1KoXcPtpU,6464,1405,0.3182,0.3182
2016-02-12,BarackObama,Retweet if you believe #LoveIsLove. https://t.co/ssMsbWMcXE,11853,10383,0.0,0.0
2016-02-12,BarackObama,Stand against discrimination—join the fight for equality. https://t.co/ZUDqZ6fbQM #LoveIsLove,4299,1436,-0.3818,-0.3818
2016-02-12,BarackObama,"No matter who you are or whom you love, celebrate #Valentines Day with pride. #LoveIsLove https://t.co/btFuHnIEfV",11867,5094,0.8481,0.8481
2016-02-12,BarackObama,"This #Valentines Day, speak up for equality: https://t.co/WAuwEmxUhm #LoveIsLove",4287,1393,0.0,0.0
2016-02-17,BarackObama,"In the past seven years, our economy has made real progress. https://t.co/D1XXOQVPCT",3554,1251,0.4215,0.4215
2016-02-17,BarackObama,"Read what @VP Biden has to say about our economic comeback, thanks in part to the Recovery Act: https://t.co/mKwr9m3608",1621,484,0.4404,0.4404
2016-02-18,BarackObama,It's official: January 2016 was the most abnormally warm month on record. https://t.co/nAGoY6DXuB #ActOnClimate,2861,2127,0.2911,0.2911
2016-02-18,BarackObama,"The longest streak of private-sector job growth, 4.9% unemployment rate—middle-class economics is working. https://t.co/jWIZ0IZwL1",5685,2154,-0.0772,-0.0772
2016-02-19,BarackObama,The impact of climate change in one GIF: https://t.co/tsQOp3cIVn #ActOnClimate,2743,1455,0.0,0.0
2016-02-19,BarackObama,Gain the skills you need to turn a desire for change into impact—apply to be an @OFA fellow today: https://t.co/q4t5Da7uyW,1784,494,0.7269,0.7269
2016-02-19,BarackObama,Add your name to let the Senate know: The Supreme Court is too important to be held hostage by partisan politics. https://t.co/jPIEbRS7ig,4442,2137,0.6597,0.6597
2016-02-22,BarackObama,"""The Senate also has a constitutional duty: to consider presidential nominees expeditiously."" https://t.co/mnL8KCDwe5 (h/t @latimes)",1952,687,0.0,0.0
2016-02-22,BarackObama,The Senate should not play political games with our Supreme Court. https://t.co/RoNN4vaw0a,8280,4189,0.3744,0.3744
2016-02-22,BarackObama,Speak up for a fair nomination process and a timely vote by the Senate—sign @OFA's petition: https://t.co/HlQMqNYhVr #DoYourJob,2074,911,0.3182,0.3182
2016-02-22,BarackObama,A fair judicial nomination process is important for a functioning democracy—read more: https://t.co/C7DSRLXgTV,2527,888,0.4767,0.4767
2016-02-23,BarackObama,LIVE: President Obama is delivering a statement from the Roosevelt Room. https://t.co/8yT6ov8klS,1348,428,0.0,0.0
2016-02-23,BarackObama,Be part of the team debunking myths with facts—join the @OFA Truth Team: https://t.co/6z9PgSYuSk https://t.co/51zJn9N8qa,2093,626,0.3182,0.3182
2016-02-23,BarackObama,"With more than 300 days left in President Obama's term, the Senate has no excuse to delay. #DoYourJob https://t.co/ultmGstueA",11487,9423,-0.4939,-0.4939
2016-02-23,BarackObama,Refusing to even consider the President's Supreme Court nominee is unprecedented. Tell the Senate: #DoYourJob. https://t.co/kSrKv5e3Ae,6121,4401,0.2263,0.2263
2016-02-24,BarackObama,President Obama on his constitutional responsibility and the qualities he's looking for in his #SCOTUS nominee: https://t.co/CFDl6l1hhC,1878,737,0.0,0.0
2016-02-24,BarackObama,Sign @OFA's petition to let the Senate know you demand a fair Supreme Court nomination process: https://t.co/PlX9s74RIs,1859,852,0.6597,0.6597
2016-02-24,BarackObama,This kind of obstruction is unprecedented. Tell Senate leaders: #DoYourJob https://t.co/IZgCuoWE4O,6062,4067,0.0,0.0
2016-02-25,BarackObama,"The solar industry hit record growth last year, surpassing natural gas installations for the first time: https://t.co/9M4rqbVGCC",2746,1035,0.6249,0.6249
2016-02-25,BarackObama,Retweet if you agree that we can't afford to play political games over the Supreme Court vacancy. #DoYourJob https://t.co/NE380YtV41,17023,16166,0.6204,0.6204
2016-02-25,BarackObama,Add your name if you agree: Failing to fill the Supreme Court vacancy for over a year is unacceptable. https://t.co/uDxtenkam5 #DoYourJob,3066,1404,-0.0516,-0.0516
2016-02-26,BarackObama,The Senate should fulfill its constitutional duty and fairly consider the President's nominee. #DoYourJob https://t.co/AXpbOQ1bxD,6289,3226,0.4404,0.4404
2016-02-26,BarackObama,Tell the Senate: Stop playing games with our Supreme Court. https://t.co/2vkSnL2KWC #DoYourJob,2332,1057,0.4939,0.4939
2016-02-26,BarackObama,Tune in at 1:55 p.m. ET to see President Obama speak about the economic progress we've made since the #RecoveryAct. https://t.co/Ve3DprDXKH,1124,402,0.4215,0.4215
2016-02-26,BarackObama,LIVE: President Obama is highlighting the progress of the American economy. https://t.co/7noFkjk0F8,1222,426,0.4215,0.4215
2016-02-26,BarackObama,Our economy has added 14 million jobs over the longest streak of private-sector job growth on record. https://t.co/FwScd1Soxi,6156,2575,0.3818,0.3818
2016-02-26,BarackObama,"Seven years ago, our economy was shedding nearly 800,000 jobs a day. We've come a long way. https://t.co/ueSHbf52YE",3580,1385,0.0,0.0
2016-02-26,BarackObama,"Our economy has come a long way, but there's more work to do—say you support common-sense economic policies: https://t.co/UzcGjwykjs",1811,617,0.5499,0.5499
2016-02-26,BarackObama,"Thanks to the #RecoveryAct, clean energy investments have created hundreds of thousands of jobs. https://t.co/U82fX6P2nB",4029,1412,0.8271,0.8271
2016-02-29,BarackObama,LIVE: President Obama is presenting the Medal of Honor to Senior Chief Special Warfare Operator Edward Byers. https://t.co/NGInOc0ccN,1592,455,0.7783,0.7783
2016-02-29,BarackObama,Sign @OFA's petition to let the Senate know you demand a fair Supreme Court nomination process: https://t.co/SeDGtpwnU5,1811,688,0.6597,0.6597
2016-02-29,BarackObama,"""One-third of all U.S. presidents appointed a Supreme Court justice in an election year."" https://t.co/PY8dR1owzf (h/t @washingtonpost)",2843,1464,0.7906,0.7906
2016-02-29,BarackObama,It's the Senate's duty to give the President's nominee a fair hearing and a timely vote. #DoYourJob https://t.co/yquRBNfS9k,8937,4552,0.3182,0.3182
2016-03-02,BarackObama,LIVE: President Obama is speaking in Baltimore. https://t.co/ixuvqhb0Vr,1603,481,0.0,0.0
2016-03-02,BarackObama,Progress is not inevitable—it depends on hard work. Say you'll fight for it: https://t.co/rOxOANt7PM https://t.co/EodCkOME1i,5377,1584,-0.0516,-0.0516
2016-03-02,BarackObama,"Everyone has to pitch in to #StopGunViolence, including the private sector. Check out what @Facebook just did. https://t.co/HkItN7vgXT",2348,870,0.0,0.0
2016-03-03,BarackObama,This is what a consensus looks like. #DoYourJob https://t.co/t7ZGvXIpIk,2187,1000,0.3612,0.3612
2016-03-03,BarackObama,Tune in at 12:50 p.m. ET to see President Obama congratulate Milwaukee on winning the Healthy Communities Challenge. https://t.co/JAbnRHsWSi,1133,347,0.8625,0.8625
2016-03-03,BarackObama,Sign the petition—join the thousands of voices speaking up for a fair Supreme Court nomination process: https://t.co/BAOLv8FMEA #DoYourJob,2198,1023,0.7096,0.7096
2016-03-03,BarackObama,LIVE: President Obama is celebrating Milwaukee's victory in the Healthy Communities Challenge. https://t.co/aB2PNdzoXT,1114,340,0.7717,0.7717
2016-03-03,BarackObama,The majority of Americans agree that President Obama should nominate someone to fill the #SCOTUS vacancy: https://t.co/RGQEw9WAc2,4343,1445,0.3612,0.3612
2016-03-04,BarackObama,The United States just hit one million solar installations—enough to power 5.5 million homes. #MillionSolarStrong,6994,2321,0.4215,0.4215
2016-03-04,BarackObama,American workers deserve a trade agreement that works for them. Check out President Obama's op-ed on #TPP: https://t.co/exMvIGmk2H,2840,728,0.4939,0.4939
2016-03-04,BarackObama,Good climate change policy and good economic policy can go hand in hand. #ActOnClimate https://t.co/MEDMB870SP,7293,2261,0.9042,0.9042
2016-03-04,BarackObama,LIVE: President Obama honors the 2016 National Teacher of the Year. https://t.co/mWxAZq5RKm,1464,435,0.5106,0.5106
2016-03-04,BarackObama,This is the largest annual global increase in renewable power capacity—ever: https://t.co/9Eha0d5gbb #ActOnClimate,1920,571,0.3182,0.3182
2016-03-04,BarackObama,Make sure you have all the facts—sign up to be part of the @OFA Truth Team. https://t.co/WozNFfFzW2 https://t.co/FrHVjmzd62,1781,473,0.5574,0.5574
2016-03-04,BarackObama,It's time for Senate leaders to end the obstruction of our Supreme Court. #DoYourJob https://t.co/oKSLU2ADQi,5919,1849,0.5574,0.5574
2016-03-04,BarackObama,The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/j8T9Vqlffe,2566,826,0.7269,0.7269
2016-03-07,BarackObama,"""Just imagine the peace and justice that would be possible in our world if we all lived a little more like Elie Wiesel."" —President Obama",21900,6356,0.8561,0.8561
2016-03-08,BarackObama,Show President Obama some love on his 55th birthday—sign the birthday card. https://t.co/Tzhrrxe07J https://t.co/Bxl1FsOVFd,10539,1981,0.6369,0.6369
2016-03-08,BarackObama,The Clean Power Plan will cut carbon pollution from power plants by 32 percent by 2030. #ActOnClimate https://t.co/UDp2Ti5ji1,6415,1669,0.1531,0.1531
2016-03-08,BarackObama,Today is the one-year anniversary of the Clean Power Plan—show your support in the fight to #ActOnClimate. https://t.co/0knkqAe3oE,2278,605,0.4215,0.4215
2016-03-08,BarackObama,Don't sleep on this—the President's birthday is tomorrow. Sign the card now: https://t.co/3WFStgOrZs https://t.co/gnVYxrg3Xx,5157,1088,0.0,0.0
2016-03-08,BarackObama,"From the Clean Power Plan to the Paris Climate Agreement, the U.S. is leading the way in the fight to #ActOnClimate. https://t.co/aBMaZdrgGB",3814,867,0.5106,0.5106
2016-03-08,BarackObama,"Birthday game: stronger. 
Wish President Obama a happy 55th. https://t.co/SXUywd7WiG https://t.co/fs6mKxiGAf",10558,3523,0.8402,0.8402
2016-03-09,BarackObama,"In the weekly address, President Obama commemorates the labor movement that helped build this country. https://t.co/JsZvcpTyee",4804,1098,0.0,0.0
2016-03-10,BarackObama,Facts matter. Stay informed with the @OFA Truth Team: https://t.co/O8PhOX5jJ3,1787,420,0.34,0.34
2016-03-10,BarackObama,Side-by-side for 24 years. Here's to many more. #HappyAnniversary https://t.co/nh8Xfc7IWU,316831,126279,0.0,0.0
2016-03-11,BarackObama,"The positive impact of #Obamacare is undeniable, but there's one big factor holding many states back: https://t.co/7XebIdRX34",6000,1228,0.3182,0.3182
2016-03-11,BarackObama,There are a lot of plans out there. Check your options and lock in the one that's best for you: https://t.co/buFY9ozDz4 #GetCovered,4096,845,0.6369,0.6369
2016-03-14,BarackObama,"If you think the Senate should give President Obama's #SCOTUS nominee a fair hearing, add your name: https://t.co/tFFrncdg1W #DoYourJob",2127,733,0.3182,0.3182
2016-03-14,BarackObama,Refusing to even meet with a #SCOTUS nominee has no basis in the Constitution. #DoYourJob https://t.co/5xqIrZVLqj,10214,4710,-0.5994,-0.5994
2016-03-14,BarackObama,"By a margin of nearly 2-to-1, Americans believe the Senate should hold hearings on a #SCOTUS nominee: https://t.co/zssLeUT1O3",3447,1271,0.0,0.0
2016-03-14,BarackObama,Happy #PiDay. https://t.co/gDZPJwKFk7,11368,2976,0.5719,0.5719
2016-03-15,BarackObama,There's a lot of misinformation out there—help spread the facts with the @OFA Truth Team: https://t.co/srdrvXgfKA https://t.co/MrkBKYeCnm,2342,731,0.0,0.0
2016-03-15,BarackObama,This February was so hot that it shattered global records. Check it out: https://t.co/7tkAzF6CT8 #ActOnClimate,2030,1104,-0.4767,-0.4767
2016-03-15,BarackObama,These editorials explain why the Senate must do its job and hold fair #SCOTUS nomination hearings: https://t.co/0Erxa1SnlA #DoYourJob,2115,843,0.3182,0.3182
2016-03-15,BarackObama,Senate leaders shouldn't hold up the Supreme Court nomination process—sign the petition: https://t.co/HPbnxeAKmT,2501,1019,0.5574,0.5574
2016-03-16,BarackObama,Tune in at 11 a.m. ET to watch President Obama announce his #SCOTUSnominee: https://t.co/IXUu3eUHdv,1840,710,0.0,0.0
2016-03-16,BarackObama,HAPPENING NOW: President Obama is announcing his nominee to fill the #SCOTUS vacancy. https://t.co/ZDrkhxZpTB,2268,694,0.0,0.0
2016-03-16,BarackObama,Judge Merrick Garland deserves a fair hearing and a timely vote. #SCOTUSnominee https://t.co/raFkOw5N3C,8154,2920,0.3182,0.3182
2016-03-17,BarackObama,Judge Garland is a qualified #SCOTUSnominee with past bipartisan approval—show your support: https://t.co/rh4XUpRSws https://t.co/MHhTEoewLn,6540,2757,0.4019,0.4019
2016-03-17,BarackObama,President Obama took his constitutional duty seriously and nominated a well qualified #SCOTUSnominee. https://t.co/zTOKXgLnj8,13259,4274,0.1027,0.1027
2016-03-17,BarackObama,Yesterday President Obama revealed his March Madness bracket. Check it out: https://t.co/AzKCRr5DQg #Baracketology,1736,484,-0.4404,-0.4404
2016-03-17,BarackObama,Happy #StPatricksDay. https://t.co/VuguIeyUO1,8967,2380,0.5719,0.5719
2016-03-18,BarackObama,Make your voice heard on a fair #SCOTUS nomination process for Judge Merrick Garland: https://t.co/9kCCJ2ebUp,2661,1189,0.3182,0.3182
2016-03-18,BarackObama,Retweet if you believe Judge Merrick Garland deserves fair consideration. #DoYourJobFriday https://t.co/NYvoxcFO8H,26160,33201,0.3182,0.3182
2016-03-18,BarackObama,Check out how @OFA supporters are calling for a fair #SCOTUS hearing and timely up-or-down vote: https://t.co/JFf3hAf189,1876,510,0.6369,0.6369
2016-03-18,BarackObama,Read from @business editorial board on why Judge Merrick Garland deserves a fair hearing: https://t.co/yzIDDgOfEs,2699,827,0.3182,0.3182
2016-03-18,BarackObama,"In the weekly address, President Obama urges the Senate to give Judge Garland a fair hearing and timely vote: https://t.co/1EuiCg8e8E",4020,949,0.3182,0.3182
2016-03-18,BarackObama,"""Give Judge Garland the respect he has earned. Give him a hearing. Give him an up-or-down vote."" —President Obama https://t.co/R2qBVx7O6s",10326,3659,0.4767,0.4767
2016-03-21,BarackObama,Tell Senate leaders: Your constituents expect you to #DoYourJob. https://t.co/xJFlsGS3Ry https://t.co/qdeP1x3QTC,3804,1534,0.0,0.0
2016-03-21,BarackObama,Judge Merrick Garland deserves fair consideration from the Senate. #DoYourJob https://t.co/9LteYSfKpo,9849,3708,0.3182,0.3182
2016-03-21,BarackObama,Want to meet James Taylor in Chicago? Enter today for your chance: https://t.co/gf36KXxU4Q https://t.co/Aql1tqH2Ba,2024,384,0.3182,0.3182
2016-03-23,BarackObama,"On the sixth anniversary of #Obamacare, stand with @OFA and say you'll keep fighting for affordable health care: https://t.co/O2KiiRPjB1",4298,1008,0.1779,0.1779
2016-03-23,BarackObama,"20 million Americans covered: ✔
9 in 10 Americans now have health insurance: ✔
Lowest uninsured rate on record: ✔ https://t.co/xTyZt3aa82",16820,4429,-0.3818,-0.3818
2016-03-23,BarackObama,Obamacare is here to stay. https://t.co/sgHCIYtn5w,4885,1214,0.0,0.0
2016-03-23,BarackObama,Obamacare: Giving young adults (and their parents) peace of mind since 2010. https://t.co/StT3XzFVGB,6574,1405,0.7096,0.7096
2016-03-23,BarackObama,It's a paws-itively beautiful day. #NationalPuppyDay https://t.co/dRY9SdgpHe,22357,6489,0.5994,0.5994
2016-03-24,BarackObama,Tune in at 12:30 p.m. ET to see @VP Biden speak about why fair consideration for Judge Garland is so important: https://t.co/e07gl2q8jv,1692,394,0.5670000000000001,0.5670000000000001
2016-03-24,BarackObama,LIVE: @VP Biden is urging the Senate to give Judge Merrick Garland a fair hearing and timely up-or-down vote. https://t.co/2vG15zNgNn,2512,619,0.3182,0.3182
2016-03-24,BarackObama,The support for a fair hearing for Judge Garland is growing. #DoYourJob https://t.co/qFYf3senWM,5593,1913,0.6908,0.6908
