Date,author,content,number_of_likes,number_of_shares,sentiment_score,heuristic_score
2016-11-21,cnnbrk,Pope Francis grants Catholic priests right to forgive abortion. https://t.co/RaNl266cc1,5150,2461,0.4588,0.4588
2016-11-21,cnnbrk,Police on high alert after four officers were shot in separate incidents during 24-hour span on Sunday.… https://t.co/6qd8IyTomS,418,463,0.29600000000000004,0.29600000000000004
2016-11-21,cnnbrk,Workers at Chicago O'Hare International Airport announced they will go on strike November 29.… https://t.co/3icNuiawhw,820,748,-0.128,-0.128
2016-11-21,cnnbrk,A tsunami warning is in effect for Japan's Fukushima Prefecture after a 7.3-magnitude earthquake struck off Honshu.… https://t.co/AWyIMzModK,800,1901,-0.5267,-0.5267
2016-11-21,cnnbrk,Japan Meteorological Agency says a tsunami has been observed offshore after a major earthquake hit.… https://t.co/fnw4ud9bs5,1233,2341,0.0,0.0
2016-11-21,cnnbrk,"Multiple people were killed after a school bus crashed in Chattanooga, Tennessee, official said.… https://t.co/ow1lxk0B3t",722,1078,-0.6705,-0.6705
2016-11-21,cnnbrk,"The suspect in the fatal shooting of a San Antonio police officer has been arrested, the city's police chief said… https://t.co/dhorGnL3BF",588,298,-0.8316,-0.8316
2016-11-22,cnnbrk,"In a video, Donald Trump outlines a policy plan for his first 100 days as president. https://t.co/ulzWdiUX6p https://t.co/rYXakEBkGE",546,267,0.0,0.0
2016-11-22,cnnbrk,"At least 6 children are dead in a school bus crash in Chattanooga, Tennessee, district attorney's office says.… https://t.co/cM0buXMfEP",828,1145,-0.7906,-0.7906
2016-11-22,cnnbrk,US State Department issues a travel alert for Europe after French officials thwarted an ISIS-linked terror plot.… https://t.co/aYDlWeziiR,488,587,-0.3182,-0.3182
2016-11-22,cnnbrk,At least 17 people are dead in China after a crash involving 56 cars. https://t.co/1yoxYnr3M6 https://t.co/wUazWwXjFa,456,507,-0.7906,-0.7906
2016-11-22,cnnbrk,Kanye West is under observation at a Los Angeles hospital after the cancellation of his concert tour. https://t.co/t2fejvdBlT,1160,1045,0.0,0.0
2016-11-22,cnnbrk,"School bus driver faces charges after at least 6 children were killed in a Chattanooga bus crash, officials say. https://t.co/ykRl4fTk6Z",403,459,-0.8519,-0.8519
2016-11-22,cnnbrk,UK rejects Trump's call to make Nigel Farage US ambassador https://t.co/SLEK4Lh1WZ,995,494,-0.4939,-0.4939
2016-11-22,cnnbrk,"Trump administration will not pursue further investigations of Hillary Clinton, according to aide Kellyanne Conway.… https://t.co/fbsu6CZjNX",1656,1049,0.0,0.0
2016-11-22,cnnbrk,"Trump changes mind, will meet with New York Times today after backing out of initial meeting.… https://t.co/1LXMpPyGJj",486,380,0.0258,0.0258
2016-11-22,cnnbrk,"Driver involved in fatal Chattanooga school bus accident went 'well above' speed limit, according to affidavit. https://t.co/OVA8iSjTqV",361,314,-0.6705,-0.6705
2016-11-22,cnnbrk,"Trump says he has respect for New York Times at meeting, but claims he's been treated ""very rough"" by reporters.… https://t.co/zsA56K5XYv",498,263,0.2617,0.2617
2016-11-22,cnnbrk,"Hurricane Otto forms in southern Caribbean, NHC announces, just before hurricane season ends on Nov. 30. https://t.co/PMbDOqP5Fs",352,404,0.0,0.0
2016-11-23,cnnbrk,"King of karaoke James Corden tapped to host 2017 Grammy Awards, CBS announces. https://t.co/UT2iIsrPKC",1254,262,0.4588,0.4588
2016-11-23,cnnbrk,"Obama reduces sentences of 79 more inmates, marking his 1,000th commutation. https://t.co/qntYJw7Dcm",1488,600,0.0516,0.0516
2016-11-23,cnnbrk,"Colombian government, FARC say they will sign a new, revised peace deal on Thursday. https://t.co/lufstAUAf3 https://t.co/Mbi00KXzeZ",513,328,0.5423,0.5423
2016-11-23,cnnbrk,Cambodia court rejects Khmer Rouge leaders' appeal against conviction. https://t.co/VGqg98Y3uZ,394,220,-0.4939,-0.4939
2016-11-23,cnnbrk,"Japan &amp; South Korea, once bitter enemies, agreed to their closest military co-operation since end of World War II. https://t.co/rDo0ob1HA1",680,350,-0.8316,-0.8316
2016-11-23,cnnbrk,Iran's Ayatollah Ali Khamenei says his country will react if the US renews sanctions against the Islamic Republic. https://t.co/H0nmCf3423,461,384,0.0,0.0
2016-11-23,cnnbrk,"Betsy DeVos, a top GOP donor and school-choice activist, picked to head Dept. of Education, Trump team says.… https://t.co/SsHJxcw6uB",589,357,0.2023,0.2023
2016-11-23,cnnbrk,"On the rise since Donald Trump's election, mortgage rates pushed past 4% for the first time this year.… https://t.co/JzvnCU35iX",225,228,0.0,0.0
2016-11-23,cnnbrk,US Navy’s $4 billion cutting-edge destroyer malfunctions in Panama Canal.  https://t.co/iAITzcgPrx https://t.co/NHl9DBTOyp,693,485,-0.4588,-0.4588
2016-11-23,cnnbrk,Police holding briefing on fatal bus crash say no trace of alcohol or drugs detected in driver’s system.… https://t.co/IXeE2h9yk7,308,170,-0.8126,-0.8126
2016-11-23,cnnbrk,"Wayne State University police officer dies from a gunshot wound suffered Tuesday in Detroit, school says. https://t.co/mhSeypaZym",760,695,-0.4939,-0.4939
2016-11-24,cnnbrk,"A 6th child has died from injuries sustained in Monday's school bus crash in Chattanooga, TN, police say.… https://t.co/DZ2S8dE0ex",435,424,-0.743,-0.743
2016-11-24,cnnbrk,"At least 40 people were killed after a platform collapsed at a Chinese power plant, state news agency Xinhua says. https://t.co/lqQPRuRegA",411,440,-0.765,-0.765
2016-11-24,cnnbrk,"7.0-magnitude earthquake has struck off the coast of Central America, US Geological Survey says.… https://t.co/wOKNKoZuRt",632,910,-0.25,-0.25
2016-11-24,cnnbrk,Shooting at annual Thanksgiving flag football game leaves 2 dead. https://t.co/T7rJQE3Hn0 https://t.co/UL3cEfuAKV,666,657,-0.6486,-0.6486
2016-11-25,cnnbrk,"At least 1 dead after armed intruder forces his way into monks' retirement home in France, government official says https://t.co/jnt1Hj4h5c",393,265,-0.6486,-0.6486
2016-11-25,cnnbrk,China orders millions of residents in Xinjiang to surrender their passports to local police. https://t.co/QpyZNl2iG9,607,755,0.0,0.0
2016-11-25,cnnbrk,Serial killer who drugged and murdered four men he met on gay dating websites has been jailed for life.… https://t.co/W36PZ8BpIv,689,422,-0.9169,-0.9169
2016-11-25,cnnbrk,"Dylann Roof is competent to stand trial in last year's Charleston church shootings, judge rules.… https://t.co/79N1p6dAtC",1337,686,0.3182,0.3182
2016-11-25,cnnbrk,President-elect Donald Trump picks KT McFarland to serve as deputy national security adviser.… https://t.co/LeHdYGKu4u,592,261,0.34,0.34
2016-11-25,cnnbrk,"Donald McGahn, general counsel for Donald Trump's campaign, chosen to be his White House counsel.… https://t.co/rQS9kCi0Op",339,188,0.0,0.0
2016-11-25,cnnbrk,Officials in Mexico sending more security forces to Guerrero after 32 bodies were found in hidden graves.… https://t.co/C4WyZdxVcB,445,395,0.4005,0.4005
2016-11-25,cnnbrk,"Wisconsin elections board says it has petition from Green Party and Jill Stein, and will prep presidential recount.… https://t.co/zZiBcVczVV",3855,2021,0.4019,0.4019
2016-11-26,cnnbrk,Army Corps of Engineers orders North Dakota pipeline protesters to leave campsite or face arrest. https://t.co/D9o3RKIcrX,795,889,-0.5423,-0.5423
2016-11-26,cnnbrk,"Former Cuban leader Fidel Castro has died, state media report. He was 90. https://t.co/HAhU3MmiMf https://t.co/PiARzjPwlj",9195,14779,-0.5574,-0.5574
2016-11-26,cnnbrk,"The death of Fidel Castro was announced by his brother, President Raul Castro, on Cuban TV. https://t.co/LDVrNXyC2Z https://t.co/OO4ktYfahi",1175,1428,-0.5994,-0.5994
2016-11-26,cnnbrk,"The remains of Fidel Castro will be cremated early Saturday, Cuban leader Raul Castro says. https://t.co/o2wPpej3E4 https://t.co/NOpkEE2vBF",693,634,0.0,0.0
2016-11-26,cnnbrk,Revelers spilled into the streets of Miami after the death of Fidel Castro. https://t.co/o2wPpej3E4 https://t.co/hbvZQlbSRr,1207,829,-0.5994,-0.5994
2016-11-26,cnnbrk,"Fidel Castro's funeral will be December 4, after 9 days of mourning, Cuban state media report.… https://t.co/Ps4xRnZfaT",672,730,-0.6597,-0.6597
2016-11-26,cnnbrk,"Vladimir Putin sends condolences to Cuba, says Fidel Castro was a “reliable friend of Russia.”… https://t.co/OxxHCvUpMA",859,729,0.4939,0.4939
2016-11-26,cnnbrk,"Trump notes ""the passing of a brutal dictator,"" expresses hope that Cubans can finally live in freedom.… https://t.co/IQG4c4gQwW",866,419,-0.29600000000000004,-0.29600000000000004
2016-11-26,cnnbrk,Hillary Clinton's campaign says it will take part in efforts to push for recounts in several key states.… https://t.co/u6iLIRSie4,9008,4523,0.0,0.0
2016-11-26,cnnbrk,"Trump calls recount effort launched by Green Party and joined by Clinton campaign a ""scam."" https://t.co/rt3vxcrmOt https://t.co/voTKSu5IRR",1941,850,0.4939,0.4939
2016-11-26,cnnbrk,23 people detained on suspicion of arson after wildfires scorched central and northern Israel this week.… https://t.co/tO55AHu271,350,235,-0.6486,-0.6486
2016-11-27,cnnbrk,"Actor Ron Glass, known for his role on the police sitcom ""Barney Miller,"" has died, his agent says.… https://t.co/0Ygx33X9Az",1077,733,-0.5574,-0.5574
2016-11-27,cnnbrk,"More than 80% of Americans say US more deeply divided on major issues than in past several years, CNN/ORC poll says. https://t.co/2waDHMX1Z7",1458,576,0.0,0.0
2016-11-27,cnnbrk,Former French Prime Minister Francois Fillon will lead country's Republican party after winning runoff on Sunday.… https://t.co/eiQ0LNSNDd,277,207,0.7269,0.7269
2016-11-27,cnnbrk,"Trump alleges he would have won popular vote if ""millions of people"" hadn't voted illegally for Hillary Clinton… https://t.co/RdXUuqDhV0",1569,784,0.7579,0.7579
2016-11-27,cnnbrk,"Saturday's Powerball ticket worth $421M was sold in Lafayette, Tennessee -- the state's 2nd largest jackpot ever.… https://t.co/mM13vljbdP",429,222,0.2263,0.2263
2016-11-28,cnnbrk,"Army Corps of Engineers: No plans to remove Dakota Pipeline protesters by force, but they stay at their own risk.… https://t.co/lUisvGnAbh",670,584,-0.2617,-0.2617
2016-11-28,cnnbrk,"9 people arrested in connection to incident at Chinese power plant that killed 74 last week, state news agency says. https://t.co/j4jEdm8sxV",311,209,-0.8225,-0.8225
2016-11-28,cnnbrk,"Improvised explosive device found near US embassy in Manila, Philippines, was detonated by police on Monday. https://t.co/cwAtHQJXUM",352,347,0.0,0.0
2016-11-28,cnnbrk,A freak illness known as thunderstorm asthma has now killed at least six people in Australia. https://t.co/0UelMbjEcX,412,505,-0.8779,-0.8779
2016-11-28,cnnbrk,A giant sinkhole that was hastily repaired in Japan earlier this month is showing signs of movement. https://t.co/p6V42eu1RT,686,617,0.0,0.0
2016-11-28,cnnbrk,"Judge gives OK for Dylann Roof, charged with killing 9 at Charleston church, to represent himself at trial… https://t.co/vKXRdr6NPC",586,755,-0.5052,-0.5052
2016-11-28,cnnbrk,Ohio State University reports active shooter on campus https://t.co/5Vo4Z7xEL3,1621,4585,0.4019,0.4019
2016-11-28,cnnbrk,Several people transported to hospital after report of active shooter at Ohio State University… https://t.co/tS1OL2HAZk,1005,1999,0.4019,0.4019
2016-11-28,cnnbrk,"A suspect is dead after active shooter reported at Ohio State University, local media say https://t.co/5Vo4Z7xEL3 https://t.co/miwUGodoub",860,1260,-0.5859,-0.5859
2016-11-28,cnnbrk,Wisconsin officials say they'll oversee fast recount of presidential election results -- but it won't be by hand… https://t.co/Tqf9PNtEZ9,407,306,0.0,0.0
2016-11-28,cnnbrk,Jill Stein and supporters officially file petition for election recount in Pennsylvania https://t.co/nm3yjF6NJ4 https://t.co/45V6mkRKLD,2049,1017,0.4404,0.4404
2016-11-28,cnnbrk,Homeopathic children's ear relief and teething relief treatments recalled because they contain belladonna extract… https://t.co/0pDFkFoEi1,142,265,0.7351,0.7351
2016-11-28,cnnbrk,"Authorities identify suspect in Ohio State attack as Abdul Razak Ali Artan, a 18-year-old student at the university… https://t.co/Rspk3aLuxD",398,501,-0.6486,-0.6486
2016-11-28,cnnbrk,"Ohio State University officials credit Officer Alan Horujko, who fatally shot suspect before he could hurt others.… https://t.co/5g73HLuoWX",3312,1106,-0.802,-0.802
2016-11-28,cnnbrk,"Facebook page believed to belong to Ohio State attacker had grievances about attacks on Muslims, authorities say. https://t.co/1fslpcPzRQ",488,506,-0.8442,-0.8442
2016-11-29,cnnbrk,"Uber drivers, fast food employees and airport workers among groups protesting Tuesday for $15 hourly minimum wage… https://t.co/932K3atYHc",671,361,-0.4215,-0.4215
2016-11-29,cnnbrk,"Evacuations under way near Gatlinburg, Tennessee, as high winds hamper firefighters' efforts to quell wildfires.… https://t.co/bRbrx2anUt",757,930,0.0,0.0
2016-11-29,cnnbrk,"Donald Trump selects Georgia Rep. Tom Price to lead Department of Health and Human Services, sources tell CNN.… https://t.co/y3H9bwFXgN",397,256,0.0,0.0
2016-11-29,cnnbrk,"Bleaching caused by warmer water has destroyed 67% of Australia's Great Barrier Reef, according to new report.… https://t.co/CcGj0ahSzl",980,1561,0.3818,0.3818
2016-11-29,cnnbrk,Thailand's parliament says now is an appropriate time for Crown Prince Maha Vajiralongkorn to assume the throne.https://t.co/3NozUreCAv,383,628,0.0,0.0
2016-11-29,cnnbrk,"A plane carrying 72 passengers and nine crew members was in an accident near Rionegro, Colombia, officials say. https://t.co/Z1YnFLB1YS",384,616,-0.4767,-0.4767
2016-11-29,cnnbrk,Embattled South Korean President Park Geun-hye says she will resign if that’s what country’s parliament decides. https://t.co/HnqNc9kU34,483,629,-0.34,-0.34
2016-11-29,cnnbrk,9 members of the Philippines President's security team were hurt after their convoy was hit by an explosive device. https://t.co/XuJohYnk89,278,286,-0.25,-0.25
2016-11-29,cnnbrk,Authorities say 76 people are confirmed dead after a plane carrying a soccer team crashed in Colombia. https://t.co/Z1YnFLB1YS,1644,2774,-0.6486,-0.6486
2016-11-29,cnnbrk,"Authorities find a sixth survivor of a plane crash in Colombia. The man was found under the fuselage, official says. https://t.co/34m39HR0UI",919,937,-0.0516,-0.0516
2016-11-29,cnnbrk,Obamacare critic Tom Price is Trump's pick for health secretary. https://t.co/d3NeU4Hcob https://t.co/0IttYJcoHX,348,197,-0.2732,-0.2732
2016-11-29,cnnbrk,"Advancing fire forces the evacuation of a Gatlinburg, Tennessee, aquarium, but 1,500 animals are still inside. https://t.co/Q9mDIexuhm",743,937,-0.1779,-0.1779
2016-11-29,cnnbrk,"Trump selects Elaine Chao, former Labor Secretary, as Transportation Secretary, an official says… https://t.co/oHu00ehBuH",524,352,0.0,0.0
2016-11-29,cnnbrk,"Gatlinburg-area officials say more than 250 structures damaged by Tennessee wildfires, but worst may be over… https://t.co/QvXwLKu1Vr",487,606,-0.8225,-0.8225
2016-11-29,cnnbrk,"Black boxes from plane that crashed in Colombia have been found, according to civil aviation authority… https://t.co/fkEbcKTvoY",469,397,0.0,0.0
2016-11-29,cnnbrk,"Ohio State University attacker Abdul Razak Ali Artan likely inspired by ISIS and Anwar al-Awlaki, authorities say.… https://t.co/Ew0QCRi2II",306,358,-0.128,-0.128
2016-11-29,cnnbrk,"Officials say at least 3 people are dead as a result of the raging wildfires in Sevier County, Tennessee.… https://t.co/DUuWY2yq7Z",231,254,-0.8271,-0.8271
2016-11-29,cnnbrk,"Gatlinburg Mayor Mike Werner, who apparently lost home to wildfires: People ""basically running for their lives.""… https://t.co/2Nsed5O5aE",320,299,-0.3182,-0.3182
2016-11-29,cnnbrk,Colombia aviation spokeswoman updates death toll from Monday's plane crash to 71. Initial reports had 75 dead.… https://t.co/6CHIbYatwU,542,390,-0.765,-0.765
2016-11-29,cnnbrk,"Trump to name former Goldman Sachs partner Steven Mnuchin as next Treasury secretary, sources tell CNN.… https://t.co/OAnI3IJLza",435,371,0.2023,0.2023
2016-11-30,cnnbrk,"Trump is expected to announce billionaire investor Wilbur Ross as pick for Commerce secretary, sources tell CNN.… https://t.co/iOXRVgZ7cE",359,276,0.0,0.0
2016-11-30,cnnbrk,"Carrier says it has reached a deal with Donald Trump that will keep nearly 1,000 factory jobs in Indiana.… https://t.co/KK6x14TMqA",4101,1780,0.1027,0.1027
2016-11-30,cnnbrk,"National Park Service: Fire that sparked Tennessee wildfires, which burnt nearly 15,000 acres, was ""human-caused.""… https://t.co/VuSnSjQKym",552,835,-0.34,-0.34
2016-11-30,cnnbrk,Authorities investigate whether fuel starvation was factor in Monday's deadly plane crash in Colombia.… https://t.co/VqmFLpAoRy,433,363,-0.4019,-0.4019
2016-11-30,cnnbrk,"A tornado tore through Alabama &amp; killed 3 people and injured multiple others, officials say. https://t.co/ZNbDxvSbee",354,410,-0.802,-0.802
2016-11-30,cnnbrk,Trump says he will remove himself completely from his businesses to focus on the presidency. https://t.co/pvOXazpCXX https://t.co/MqpHEMlQLo,1282,529,0.0,0.0
2016-11-30,cnnbrk,"Mecklenburg County, N.C. district attorney: Charlotte cop acted lawfully in fatal shooting of Keith Lamont Scott… https://t.co/5qC9e5faRa",511,405,-0.5423,-0.5423
2016-11-30,cnnbrk,"The man who invented the Big Mac, Michael Delligatti, has died at 98, McDonald's says https://t.co/nnHDqOfqUJ https://t.co/RgqpzCJc6w",2319,2118,-0.5574,-0.5574
2016-11-30,cnnbrk,"The pilot of the plane that crashed Monday in Colombia had told controllers the plane was out of fuel, sources say.… https://t.co/Z9FR7Mo4m3",450,578,0.0,0.0
2016-11-30,cnnbrk,"Officials recover 3 more bodies of people killed in TN wildfires, bringing the death toll to 7, authorities say.… https://t.co/HLxmed6hEh",236,236,-0.8555,-0.8555
2016-12-08,cnnbrk,OLYMPICS: Ryan Murphy of Team USA wins men's 200-meter backstroke for his 2nd gold. https://t.co/YcqniLMKAi https://t.co/7Uc2L78n0q,1397,311,0.5719,0.5719
2016-12-08,cnnbrk,"OLYMPICS: Michael Phelps wins 22nd gold medal, his fourth from Rio, in 200-meter individual medley. https://t.co/BBO5ocbX9F",1284,489,0.7783,0.7783
2016-12-08,cnnbrk,American Simone Manuel wins gold medal in women’s 100-meter freestyle in a tie with Canada’s Penny Oleksiak. https://t.co/VkBxzXNkJy,1300,405,0.8176,0.8176
2016-12-08,cnnbrk,Man gets 2 years in jail/probation for sexually assaulting drunk woman. Sentence criticized for not fitting crime. https://t.co/wpqyo0tON3,410,463,-0.6187,-0.6187
2016-12-08,cnnbrk,"Three Thai cities have been hit by at least 8 explosions in about 12 hours, officials say. https://t.co/fqM0WQG51f https://t.co/MHrffexpcC",500,1144,0.0,0.0
2016-12-08,cnnbrk,"Chinese Olympian Chen Xinyi tests positive for banned substance, state-run news agency says. https://t.co/23r5AxXmXS https://t.co/zh0LkYWG4I",586,512,0.1531,0.1531
2016-12-08,cnnbrk,"24 people hospitalized after Boston-Sacramento JetBlue flight hits turbulence, diverts. https://t.co/IXWsCTRDsk https://t.co/ve4IYVnU0Z",359,353,0.0,0.0
2016-12-08,cnnbrk,OLYMPICS: US women's soccer team knocked out by Sweden in shootout. https://t.co/G7QcsB7R4r https://t.co/DcrgvZcljA,604,328,0.0,0.0
2016-12-08,cnnbrk,"Conviction of Brendan Dassey, subject of 'Making a Murderer,' overturned. https://t.co/btjtsAVHFV https://t.co/1d2TRpW8NE",2360,2087,0.0,0.0
2016-12-08,cnnbrk,"OLYMPICS: Soccer star Hope Solo calls Swedish team ""a bunch of cowards"" after US loss. https://t.co/kvAV4oyNmx https://t.co/mtCDAdK4jR",473,242,0.1531,0.1531
2016-12-09,cnnbrk,"Clinton cancels trip to California, campaign says, hours after stumbling at 9/11 event and leaving it early. https://t.co/D0DL5IVOU6",1126,703,-0.2263,-0.2263
2016-12-09,cnnbrk,"Plane carrying 3 people crashed at Reno-Tahoe International Airport, killing all aboard, airport spokesperson says. https://t.co/uZXIVs0ATx",404,437,-0.6486,-0.6486
2016-12-09,cnnbrk,"A fire broke out Monday at Florida mosque where the Pulse nightclub shooter, Omar Mateen, used to pray. https://t.co/0d4PZ6Nxu0",585,508,-0.4404,-0.4404
2016-12-09,cnnbrk,"Ex-UK Prime Minister David Cameron is resigning from Parliament, Press Association reports. https://t.co/sOsazrNxVu https://t.co/ur3Ez6BsJU",581,398,-0.2263,-0.2263
2016-12-09,cnnbrk,"Temporary ceasefire went into effect at sundown in Syria, according to US-Russia deal. https://t.co/1GlxTxfWfI https://t.co/YkQws71lZI",488,236,0.0,0.0
2016-12-10,cnnbrk,Federal judge extends voter registration in Florida for one week due to Hurricane Matthew. https://t.co/KtEMNHmWzc,1657,689,0.128,0.128
2016-12-10,cnnbrk,"US, Russia and other countries will meet Saturday for new talks on Syrian ceasefire, officials say. https://t.co/DA0qNmI5eh",476,324,0.0,0.0
2016-12-10,cnnbrk,"CEO John Stumpf retires, Wells Fargo says, a stunning downfall for one of industry's most powerful banking figures.… https://t.co/vUD9EbX7GM",736,460,0.7713,0.7713
2016-12-11,cnnbrk,"President-elect Trump appears open to compromise on Obamacare, he tells #wsj  https://t.co/YZGPGjx2hW",1532,750,0.0,0.0
2016-12-11,cnnbrk,"3 killed, 13 injured in explosion at Bagram Airfield in Afghanistan, local official says. https://t.co/g05QqLa934 https://t.co/8MXOhe3vFW",491,711,-0.802,-0.802
2016-12-11,cnnbrk,Taliban claims attack that killed at least 4 at Bagram air base in Afghanistan. https://t.co/g05QqLa934 https://t.co/Jsl4GfcG4q,489,431,-0.8225,-0.8225
2016-12-11,cnnbrk,"Four Americans were killed in attack in Afghanistan, Defense Secretary Ash Carter said. https://t.co/g05QqLa934 https://t.co/qPbnS4weSl",644,712,-0.7964,-0.7964
2016-12-11,cnnbrk,"Mistrial declared in the case of ex-University of Cincinnati cop 
who fatally shot motorist
in 2015.… https://t.co/ECz6XutZ2q",378,362,-0.6369,-0.6369
2016-12-11,cnnbrk,ISIS claims responsibility for suicide bomb attack that killed at least 45 people at a religious shrine in Pakistan… https://t.co/HW9LljaS4Z,539,780,-0.946,-0.946
2016-12-12,cnnbrk,Bill English is set to become New Zealand's next prime minister after John Key unexpectedly resigned last week.… https://t.co/zwOYUwm5se,185,139,-0.25,-0.25
2016-12-12,cnnbrk,"The CNN Hero of the Year for 2016 is Jeison Aristizábal. He will receive a $100,000 charitable contribution.… https://t.co/thHUKiTEnC",958,332,0.743,0.743
2016-12-12,cnnbrk,Heavy rain and winds from Tropical cyclone Vardah have begun to pound the Indian city of Chennai. https://t.co/mH4nY20Yvv,288,227,0.0,0.0
2016-12-12,cnnbrk,"Cardell Hayes, the man who killed former New Orleans Saints player Will Smith, was found guilty of manslaughter.… https://t.co/RL8TgrmpqS",520,290,-0.8074,-0.8074
2016-12-12,cnnbrk,"ISIS retakes the ancient city of Palmyra in Syria, according to Syrian government media, the ISIS media wing and a… https://t.co/gGjN77RxsM",474,352,0.0,0.0
2016-12-12,cnnbrk,Turkish fighter jets targeted a Kurdish militant group after twin bomb blasts that killed dozens in Istanbul.… https://t.co/ikfss7l5BX,155,132,-0.7964,-0.7964
2016-12-12,cnnbrk,Oil prices leap after Russia and others agree to reduce their output. https://t.co/txOfYgnh4v https://t.co/vqRyEM2NuO,331,329,0.3612,0.3612
2016-12-12,cnnbrk,China's Foreign Ministry says it is “seriously concerned” about Donald Trump’s questioning of  “one China” policy.… https://t.co/4TRSXzgCQa,450,314,-0.1027,-0.1027
2016-12-12,cnnbrk,South Korea calls North Korean military drills designed to simulate an attack on the South “childish.”… https://t.co/8irRDo3WIp,317,194,-0.4767,-0.4767
2016-12-12,cnnbrk,Nominations for 2017 Golden Globes announced; Meryl Streep to receive Cecil B. DeMille Award.… https://t.co/Affj4H71pp,731,259,0.0,0.0
2016-12-12,cnnbrk,American Express to give new parents 20 weeks of paid leave at full pay https://t.co/q21C2ot6YT https://t.co/cfqAxIXRUa,2714,1015,-0.1531,-0.1531
2016-12-12,cnnbrk,"Donald Trump will postpone a news conference on his potential business conflicts until January, sources say.… https://t.co/wrnHuhv5Z9",547,402,-0.5423,-0.5423
2016-12-13,cnnbrk,"President-elect Trump is picking ExxonMobil CEO Rex Tillerson for secretary of state, transition sources say.… https://t.co/pyz9T4VuJ0",422,388,0.0,0.0
2016-12-13,cnnbrk,Lawsuit filed against Texas seeks to halt new rules mandating the burial or cremation of aborted fetal remains.… https://t.co/eqw97HCcOW,623,277,-0.2263,-0.2263
2016-12-13,cnnbrk,Some in Taiwan worry that Trump’s statements could make it a pawn in a struggle between the US and China.… https://t.co/CtIWCORBYW,319,323,-0.6369,-0.6369
2016-12-13,cnnbrk,Annual survey shows continuing decline in use of illicit substances and misuse of prescription drugs among teens.… https://t.co/qVnozHRWy6,553,270,0.0,0.0
2016-12-13,cnnbrk,President-elect Trump says his companies will do no new deals while he is in office. https://t.co/O3jih87d9A https://t.co/JORaG7BH1u,525,223,-0.29600000000000004,-0.29600000000000004
2016-12-13,cnnbrk,Two Georgia police officers were shot Monday. Six GA officers have been shot in six days. Two of them were killed.… https://t.co/PBkdFqwean,325,397,0.0,0.0
2016-12-13,cnnbrk,"82 civilians were killed in their homes in Syria's war-ravaged Aleppo by pro-regime forces, the UN said Tuesday.… https://t.co/J9T2hSt2YR",438,931,-0.6705,-0.6705
2016-12-13,cnnbrk,"President-elect Trump selects former Texas Gov. Rick Perry as nominee for energy secretary, sources tell CNN… https://t.co/Ql1soAyr1S",531,301,0.2732,0.2732
2016-12-13,cnnbrk,Sources inside Aleppo tell CNN a ceasefire and evacuation agreement has been reached. https://t.co/lTOd0Puv5u https://t.co/FBMKGz2U7D,1219,1131,0.5574,0.5574
2016-12-13,cnnbrk,"Syrian government has established control over eastern Aleppo, says Russia's representative to UN.… https://t.co/U3JjmZE1TD",460,439,0.0,0.0
2016-12-13,cnnbrk,"Ohio Gov. John Kasich vetoes ""heartbeat"" bill but signs a bill outlawing abortions in the state after 20 weeks.… https://t.co/inTJ5GVz1J",1135,869,0.0,0.0
2016-12-13,cnnbrk,"Donald Trump taps Montana Republican Rep. Ryan Zinke for secretary of the interior, two transition sources say.… https://t.co/8bAwjmJnay",218,120,0.0,0.0
2016-12-14,cnnbrk,"Alan Thicke, TV dad on ""Growing Pains"" and father of pop star Robin Thicke, dies at 69, his agent says.… https://t.co/owFKO770EB",1304,1344,-0.2732,-0.2732
2016-12-14,cnnbrk,"Bakersfield, CA police officer fatally shoots man, 73, whose family said he had early signs of dementia. https://t.co/fwEEb3RoSV",368,493,-0.6369,-0.6369
2016-12-14,cnnbrk,"62-foot wave between Iceland and UK in Feb. 2013 is biggest wave ever recorded by buoy, meteorological group says. https://t.co/g5ujILLU9o",1283,773,0.0,0.0
2016-12-14,cnnbrk,Philippines Pres. Duterte says he didn't attend sessions at a regional summit to avoid awkward situation with Obama… https://t.co/38tKhJlMFL,444,249,-0.4215,-0.4215
2016-12-14,cnnbrk,"Shelling has struck rebel-held neighborhoods in east Aleppo, activists in the city say, breaking a new ceasefire.… https://t.co/aFnc03YNoW",224,253,-0.25,-0.25
2016-12-14,cnnbrk,"At least 75% of ISIS fighters have been killed during the campaign of US-led airstrikes, according to US officials. https://t.co/57G8EZFzU0",1069,590,-0.6908,-0.6908
2016-12-14,cnnbrk,"""Manchester by the Sea"" leads 2017 film SAG Award nominations. See what else was nominated. https://t.co/8brm8nc3Es https://t.co/0LtUnTnZJ3",283,134,0.5423,0.5423
2016-12-14,cnnbrk,"Homelessness declining in cities, but hunger on rise as food banks are being stretched thin, survey of mayors says. https://t.co/fZBQcRXE9K",465,414,-0.3612,-0.3612
2016-12-14,cnnbrk,"Federal Reserve raises interest rates by 0.25%, the first increase in 2016, and only the second in the last decade. https://t.co/4Vfuhjgo8i",796,1145,0.6486,0.6486
2016-12-14,cnnbrk,Eiffel Tower goes dark to show solidarity with the people of Aleppo. https://t.co/IgNGbIKMtn https://t.co/2IlFTFK201,4690,2495,0.29600000000000004,0.29600000000000004
