Date,author,content,number_of_likes,number_of_shares
2012-04-17 17:43:00,shakira,"Vean el discurso de Shakira, en el lanzamiento de ""Primero es lo Primero"" en pro de la 1a infancia colombiana   http://t.co/QIfgXZL4 SHQ",175,390
2012-04-17 23:24:00,shakira,"Feliz de verlos entusiasmados por el vídeo de ""Addicted To You"". Yo lo estoy también! Ya falta poco... Shak http://t.co/swJuD1MI",411,885
2012-04-17 23:25:00,shakira,"Glad you're all excited about the ""Addicted To You"" video...me too! Can't wait for you to see it. Not long now... http://t.co/swJuD1MI",389,551
2012-04-20 14:34:00,shakira,Shakira ha sido nominada en dos categorías de los Premios @Billboard: Top Artista Social y Top Artista Latina http://t.co/gGcmIykN ShakiraHQ,136,315
2012-04-20 14:35:00,shakira,Shakira has been nominated for Top Social Artist and Top Latin Artist at this year's @Billboard Music Awards. http://t.co/gGcmIykN ShakiraHQ,174,401
2012-04-20 18:51:00,shakira,Help us pick Shakira's new Facebook cover photo from a selection of new pics from the #AddictedToYou video shoot http://t.co/zDEvKrJl ShakHQ,122,200
2012-04-20 19:10:00,shakira,Ayúdennos a seleccionar la nueva foto del Facebook de Shakira eligiendo su foto favorita del vídeo #AddictedToYou http://t.co/iithYrrR SHQ,238,366
2012-04-23 16:21:00,shakira,Feliz día de Sant Jordi! Feliç diada de Sant Jordi. Shak,228,582
2012-04-23 17:37:00,shakira,Thank you guys! You are the best! RT @RocNation @LAWeekly names @Shakira Sexiest Female Musician of All Time: http://t.co/MXeSEqbf,227,506
2012-04-25 18:42:00,shakira,Ya falta poco! Un beso! #AddictedToYou Shak RT @ClubShakSpain #WeWantAddictedToYouVideo,147,358
2012-04-25 18:51:00,shakira,I miss it too! Great memories! Shak RT @Shakira_NYC I just had a flashback with @Shakira #TheSunComesOutWorldTour!!!  i miss it so much =(,119,175
2012-04-25 18:53:00,shakira,"Eres #loquemas RT @EliSaib Que soy una mujer en el mundo que hizo todo lo que pudo, no lo dudes ni un segundo",161,287
2012-04-25 18:54:00,shakira,Muchas Gracias! RT @AguilaHalcon A pocos días del estreno de Live From Paris en los cines de Argentina http://t.co/R1VvJrkT,221,279
2012-04-27 03:22:00,shakira,Thanks to all my people for so much support with the 2012 @LatinBillboards Awards. Love you all! Shak,194,314
2012-04-27 03:23:00,shakira,Gracias a toda mi gente por apoyarme tanto en esta entrega de premios @LatinBillboards. Los quiero! Shak,376,770
2012-04-27 15:33:00,shakira,Shakira wins four Billboard Latin Music Awards! http://t.co/GFIMbQLV / Shakira ganó 4 Premios Latin Billboard http://t.co/jSGAjivG ShakiraHQ,207,449
2012-04-28 16:03:00,shakira,Only a few more days until... #AddictedToYou / En pocos días... #AddictedToYou  http://t.co/d83IEgxH,270,583
2012-04-29 22:47:00,shakira,"PHOTO: Here's another sneak preview from the #AddictedToYou video (coming
very soon!) - Aquí un adelanto del vídeo … http://t.co/L5JV9SCU",204,364
2012-04-29 23:29:00,shakira,Want to be among the first to see a sneak preview of #AddictedToYou? Subscribe to Shakira's Youtube Channel http://t.co/2pbwO89D ShakiraHQ,114,195
2012-04-29 23:30:00,shakira,"¿Quieren ser los primeros en ver un adelanto de #AddictedToYou? Suscríbanse al canal de Shakira en Youtube http://t.co/2pbwO89D 
ShakiraHQ",177,393
2012-04-30 18:10:00,shakira,El vídeo de #AddictedToYou llega este MIÉRCOLES! Aquí les dejamos con un adelanto en exclusiva ... http://t.co/UBQXbTSq ShakiraHQ,204,540
2012-04-30 18:11:00,shakira,The #AddictedToYou video is coming WEDNESDAY! Check out an exclusive preview now... http://t.co/UBQXbTSq ShakiraHQ,213,513
2012-05-03 21:19:00,shakira,"""I can’t get away from football!"" - Shakira chats soccer/football in a great new interview on @FIFAcom at http://t.co/f5SSdPhX ShakHQ",135,226
2012-05-03 22:00:00,shakira,"""El fútbol me ha conquistado"" dice Shakira en una entrevista que publica hoy @FIFAcom y que pueden leer aqui: http://t.co/bwHKh2ni ShakiraHQ",150,346
2012-05-05 17:47:00,shakira,Casi 4M de reproducciones de #AddictedToYou. Increíble. Muchas gracias por su apoyo http://t.co/O4SQqDhc ShakiraHQ,190,473
2012-05-05 17:48:00,shakira,"Almost 4m views of #AddictedToYou in 3 days! That's amazing. Thanks
for the support guys. http://t.co/O4SQqDhc ShakiraHQ",243,411
2012-05-08 21:36:00,shakira,Felicidades a Caterine Ibargüen por conseguir nuestra cuarta medalla! / Congratulations to Caterine for obtaining our fourth medal! Shak,479,1185
2012-05-09 21:19:00,shakira,Ciao Milano! Shak  http://t.co/mAZvjWn1,396,594
2012-05-11 15:51:00,shakira,"Obama doubles Pell Grants - 700,000 more Latinos get help to go to college. Meet Johanny Adames http://t.co/J47XVahy Shak",194,415
2012-05-11 15:53:00,shakira,"Obama duplica la inversión en subvenciones para la educación- Grant Pell 700,000 latinos mas podrán ir a la universidad http://t.co/J47XVahy",231,633
2012-05-14 19:57:00,shakira,"To celebrate the #AddictedToYou video reaching 10 million views, we thought we'd post this Behind The Scenes film http://t.co/WA1dAUts SHQ",147,212
2012-05-14 19:58:00,shakira,Para celebrar las diez millones de reproducciones de #AddictedToYou queremos compartir este vídeo del Cómo Se Hizo  http://t.co/WA1dAUts SHQ,277,518
2012-05-16 18:24:00,shakira,"Gracias a @Univision, lo pasé genial con ustedes en los upfronts en NY ayer. Shak",154,267
2012-05-16 20:04:00,shakira,You can download the #AddictedToYou video from @iTunesMusic worldwide at http://t.co/j7RbTLOd ShakiraHQ,105,195
2012-05-16 20:05:00,shakira,Ya pueden bajarse el vídeo de #AddictedToYou en @iTunesMusic internacional aquí http://t.co/j7RbTLOd  ShakiraHQ,169,283
2012-05-16 22:08:00,shakira,Alguien de este grupo va a cantar en público esta noche y no soy yo!! Shak http://t.co/mOO0IM9s,548,1033
2012-05-17 16:43:00,shakira,"Over on Popdust, #AddictedToYou is in this week's Pop-Off - you can vote for it to win at http://t.co/n3w91bs6 ShakiraHQ",129,209
2012-05-17 16:46:00,shakira,"En la página web PopDust, #AddictedToYou compite en el Pop-Off - para realizar sus votaciones http://t.co/n3w91bs6 ShakiraHQ",224,392
2012-05-21 15:50:00,shakira,Thanks to everyone at @Billboard for last night's award! Big hug. Shak,183,303
2012-05-21 15:50:00,shakira,"Gracias @Billboard por el premio de anoche, un gran abrazo! Shak",285,574
