Date,author,content,number_of_likes,number_of_shares
2015-11-19,justinbieber,New Album---&gt; https://t.co/ZWMJvgSRpV,38775,27962
2015-11-19,justinbieber,Here it is. The NEW #CarpoolKaraoke with @JKCorden @latelateshow -----&gt;  https://t.co/TdTyZQU4ra,40376,29337
2015-11-19,justinbieber,UK! Tonight on @CapitalOfficial from 7pm 'Justin Bieber's Capital Album Party Replay'. Hear the tracks from #Purpose https://t.co/7wod0jkbDO,37184,25316
2015-11-19,justinbieber,"UK! Want to meet me? I want to meet you :) Click below for a chance but hurry competition closes at midnight!
 
https://t.co/GCB97mbMcM",42854,27515
2015-11-19,justinbieber,UK!! Big love to @anniemac and @bbcr1 for making my album #Purpose Hottest Record In The World tonight. U got the album? Thank u,40502,25646
2015-11-19,justinbieber,I love u guys https://t.co/q2Mf2QSyzE,45584,31741
2015-11-19,justinbieber,Watching this again. @JKCorden loves his life in a fish bowl. Lol. #CarpoolKaraoke https://t.co/TdTyZQU4ra,44035,30332
2015-11-19,justinbieber,Houston #EveningWithJB,49213,33727
2015-11-20,justinbieber,Beliebers... It's important that Those who got pre-sale for #PurposeWorldTour...Make sure u redeem ur codes to get #Purpose. Spread the word,64305,44591
2015-11-20,justinbieber,Thank you Houston. U were amazing. And @trvisXX I met your family. Great people. #EveningWithJB,45780,31040
2015-11-20,justinbieber,I don't know if everyone is ready for tonight and the #SecretHandshake @jimmyfallon :) https://t.co/yBKnaXnZ0E,43622,28491
2015-11-20,justinbieber,Make sure you get your #PURPOSETOUR tickets today for 1st leg https://t.co/G2VKo20VAz https://t.co/1LFqcoQO7S,69772,44105
2015-11-20,justinbieber,#Purpose cupcakes. Thanks @bakedbymelissa  https://t.co/KAn4Snj8Ui,40499,26990
2015-11-20,justinbieber,We did this https://t.co/FnFvhw7RrM,45911,33485
2015-11-20,justinbieber,Love https://t.co/XUJBH7PDLl,41935,29275
2015-11-20,justinbieber,Love this team. Thank you. #DreamTeam  https://t.co/LKzavCqwBt,47060,32471
2015-11-20,justinbieber,@samsmithworld thank you Sam. Means a lot coming from u,38939,26168
2015-11-20,justinbieber,Great rehearsal today. See u Sunday. #BieberAMAs,60716,39053
2015-11-20,justinbieber,Thank you for making #PURPOSE the #1 Album https://t.co/ZWMJvhasht,71853,46828
2015-11-20,justinbieber,@Drake great seeing u big bro. Family for life,44845,30480
2015-11-20,justinbieber,#AMAs tomorrow. Last chance to vote. Thanks @diplo @skrillex https://t.co/KXX5XMxD1d,54776,38343
2015-11-20,justinbieber,Tomorrow. #BieberOnAMAs,78239,55170
2015-11-20,justinbieber,#PURPOSE https://t.co/ZWMJvhasht,61733,39336
2015-11-20,justinbieber,Thank you https://t.co/iJQQxapmA0,61061,40307
2015-11-20,justinbieber,Ready #bieberonAmas,88442,62258
2015-11-23,justinbieber,My turn. #BieberOnAMAs,133678,93223
2015-11-23,justinbieber,Love these guys https://t.co/UIZO9MkGrQ,46036,31267
2015-11-23,justinbieber,#PURPOSE https://t.co/ZWMJvhasht,58902,37923
2015-11-24,justinbieber,My apologies to @colbertlateshow as I won't be able to make it to nyc tomorrow for the show. I look forward to making it up to you soon,65159,36213
2015-11-24,justinbieber,@StephenAtHome thank you for the understanding as sometimes life kicks our ass and we need to deal with it. I will see u soon. Thank you,28868,20473
2015-11-24,justinbieber,@BertShowBert love yah buddy,24065,16208
2015-11-24,justinbieber,Love to @Skrillex and @diplo  https://t.co/PARnKes6x8,52276,33187
2015-11-24,justinbieber,THANK YOU https://t.co/TgVoB619V3,62864,42679
2015-11-25,justinbieber,U see the #AMAs?  https://t.co/yuNXu3ZGa3,54928,39179
2015-11-25,justinbieber,No words. Thank u. #purpose #history https://t.co/KVkndimDNP,127845,78170
2015-11-25,justinbieber,#PURPOSE https://t.co/ZWMJvhasht,57959,36245
2015-11-25,justinbieber,This is dope. @chaelinCL @zanelowe @ParrisGoebel https://t.co/JhvAkGOLEU https://t.co/2TOeYLKfyb,48652,34512
2015-11-25,justinbieber,Fact. Lol https://t.co/REPkBiZSwW,57854,37035
2015-11-25,justinbieber,Grateful https://t.co/RlLvhsz7FM,56394,36314
2015-11-26,justinbieber,New jam featuring #thestomach :) https://t.co/Cm3kzmRliv,61595,38653
2015-11-27,justinbieber,Thankful https://t.co/nWAdHeQ62p,84637,46498
2015-11-27,justinbieber,Which song is your favorite ?? #PURPOSE https://t.co/ZWMJvhasht,55502,34089
2015-11-27,justinbieber,"Black Friday on iTunes - $5.99 holiday album. Under the Mistletoe by Justin Bieber 
https://t.co/UXrW4TjEd3",56432,35122
2015-11-27,justinbieber,#Purpose Black Friday special too. In stores and on @AppleMusic https://t.co/aGWFslPeYV,45932,30362
2015-11-27,justinbieber,Honored thank you. #purpose  https://t.co/6zJrp0d0eT,55273,35956
2015-11-27,justinbieber,Happy holidays https://t.co/mJzZbcy07K,102441,62229
2015-11-27,justinbieber,Happy holidays https://t.co/n8RBN7SFHy,87630,51114
2015-11-27,justinbieber,Which song should be the next single? Which song are you playing right now? #PURPOSE  https://t.co/ZWMJvhasht,61832,37358
2015-11-27,justinbieber,UK goes hard @edsheeran :) #base #loveyourself #purpose https://t.co/1t07JTqk3O,79941,47027
2015-11-27,justinbieber,Nah. Lol. #LoveYourself fool! #base @bignarstie  https://t.co/YyBO1n3tTm,60610,39119
2015-11-27,justinbieber,https://t.co/xNFs75lO6l,48646,30163
2015-11-27,justinbieber,Just a nice Sunday stroll https://t.co/SBdZtGwkME,48569,32117
2015-11-27,justinbieber,#HALOawards air tonight at 7pm. Got to receive a special award. Thanks @NickelodeonTV,44418,28639
2015-11-27,justinbieber,Support @Skrillex tomorrow. That's family. #redlips. I got u bro https://t.co/LpRiLER56Z,43120,27599
2015-11-27,justinbieber,Thanks https://t.co/qsLINjMzaQ,43607,27074
2015-11-27,justinbieber,Hi @edsheeran  https://t.co/z3NpsPjeeo,48940,31653
2015-11-27,justinbieber,:) #PURPOSE is the fastest album in history to get to a Billion streams. Thank u.  https://t.co/ZWMJvhasht,96786,62971
2015-11-30,justinbieber,No thank you https://t.co/CQHnvUPODB,51886,33518
